	GeoArea_FIPS	GeoArea_Key	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Name	Data_Period_Business_Key	GDP
33016	37039	FIPS_37039	Cherokee County	Western	Southwestern	   Educational services	2018	
33017	37039	FIPS_37039	Cherokee County	Western	Southwestern	   Health care and social assistance	2018	
33018	37039	FIPS_37039	Cherokee County	Western	Southwestern	   Arts, entertainment, and recreation	2018	1294.0
33019	37039	FIPS_37039	Cherokee County	Western	Southwestern	   Accommodation and food services	2018	32206.0
33020	37039	FIPS_37039	Cherokee County	Western	Southwestern	  Other services (except government and government enterprises)	2018	22750.0
33021	37039	FIPS_37039	Cherokee County	Western	Southwestern	Government and government enterprises	2018	114688.0
33022	37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Agriculture, forestry, fishing and hunting	2018	6095.0
33023	37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Mining, quarrying, and oil and gas extraction	2018	0.0
33024	37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Utilities	2018	727.0
33025	37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Construction	2018	11699.0
33026	37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Manufacturing	2018	90358.0
33027	37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Wholesale trade	2018	74043.0
33028	37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Retail trade	2018	30219.0
33029	37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Transportation and warehousing	2018	22003.0
33030	37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Information	2018	8421.0
33031	37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Real estate and rental and leasing	2018	80772.0
33032	37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Professional and business services	2018	54384.0
33033	37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Management of companies and enterprises	2018	
33034	37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Administrative and support and waste management and remediation services	2018	
33035	37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Educational services	2018	
33036	37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Health care and social assistance	2018	
33037	37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Arts, entertainment, and recreation	2018	740.0
33038	37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Accommodation and food services	2018	12929.0
33039	37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Other services (except government and government enterprises)	2018	12235.0
33040	37041	FIPS_37041	Chowan County	Northeast	Northeastern	Government and government enterprises	2018	54570.0
33041	37043	FIPS_37043	Clay County	Western	Southwestern	  Agriculture, forestry, fishing and hunting	2018	
33042	37043	FIPS_37043	Clay County	Western	Southwestern	  Mining, quarrying, and oil and gas extraction	2018	0.0
33043	37043	FIPS_37043	Clay County	Western	Southwestern	  Utilities	2018	1906.0
33044	37043	FIPS_37043	Clay County	Western	Southwestern	  Construction	2018	17326.0
33045	37043	FIPS_37043	Clay County	Western	Southwestern	  Manufacturing	2018	
33046	37043	FIPS_37043	Clay County	Western	Southwestern	  Wholesale trade	2018	2621.0
33047	37043	FIPS_37043	Clay County	Western	Southwestern	  Retail trade	2018	22795.0
33048	37043	FIPS_37043	Clay County	Western	Southwestern	  Transportation and warehousing	2018	4622.0
33049	37043	FIPS_37043	Clay County	Western	Southwestern	  Information	2018	
33050	37043	FIPS_37043	Clay County	Western	Southwestern	   Real estate and rental and leasing	2018	57290.0
33051	37043	FIPS_37043	Clay County	Western	Southwestern	  Professional and business services	2018	30549.0
33052	37043	FIPS_37043	Clay County	Western	Southwestern	   Management of companies and enterprises	2018	22160.0
33053	37043	FIPS_37043	Clay County	Western	Southwestern	   Administrative and support and waste management and remediation services	2018	4129.0
33054	37043	FIPS_37043	Clay County	Western	Southwestern	   Educational services	2018	1208.0
33055	37043	FIPS_37043	Clay County	Western	Southwestern	   Health care and social assistance	2018	13899.0
33056	37043	FIPS_37043	Clay County	Western	Southwestern	   Arts, entertainment, and recreation	2018	
33057	37043	FIPS_37043	Clay County	Western	Southwestern	   Accommodation and food services	2018	
33058	37043	FIPS_37043	Clay County	Western	Southwestern	  Other services (except government and government enterprises)	2018	
33059	37043	FIPS_37043	Clay County	Western	Southwestern	Government and government enterprises	2018	34304.0
33060	37045	FIPS_37045	Cleveland County	Southwest	Region C	  Agriculture, forestry, fishing and hunting	2018	47476.0
33061	37045	FIPS_37045	Cleveland County	Southwest	Region C	  Mining, quarrying, and oil and gas extraction	2018	6652.0
33062	37045	FIPS_37045	Cleveland County	Southwest	Region C	  Utilities	2018	396575.0
33063	37045	FIPS_37045	Cleveland County	Southwest	Region C	  Construction	2018	153744.0
33064	37045	FIPS_37045	Cleveland County	Southwest	Region C	  Manufacturing	2018	1137816.0
33065	37045	FIPS_37045	Cleveland County	Southwest	Region C	  Wholesale trade	2018	137043.0
33066	37045	FIPS_37045	Cleveland County	Southwest	Region C	  Retail trade	2018	195622.0
33067	37045	FIPS_37045	Cleveland County	Southwest	Region C	  Transportation and warehousing	2018	179044.0
33068	37045	FIPS_37045	Cleveland County	Southwest	Region C	  Information	2018	50496.0
33069	37045	FIPS_37045	Cleveland County	Southwest	Region C	   Real estate and rental and leasing	2018	515172.0
33070	37045	FIPS_37045	Cleveland County	Southwest	Region C	  Professional and business services	2018	210174.0
33071	37045	FIPS_37045	Cleveland County	Southwest	Region C	   Management of companies and enterprises	2018	25474.0
33072	37045	FIPS_37045	Cleveland County	Southwest	Region C	   Administrative and support and waste management and remediation services	2018	109707.0
33073	37045	FIPS_37045	Cleveland County	Southwest	Region C	   Educational services	2018	58077.0
33074	37045	FIPS_37045	Cleveland County	Southwest	Region C	   Health care and social assistance	2018	312719.0
33075	37045	FIPS_37045	Cleveland County	Southwest	Region C	   Arts, entertainment, and recreation	2018	10609.0
33076	37045	FIPS_37045	Cleveland County	Southwest	Region C	   Accommodation and food services	2018	83320.0
33077	37045	FIPS_37045	Cleveland County	Southwest	Region C	  Other services (except government and government enterprises)	2018	83392.0
33078	37045	FIPS_37045	Cleveland County	Southwest	Region C	Government and government enterprises	2018	405440.0
33079	37047	FIPS_37047	Columbus County	South Central	Cape Fear	  Agriculture, forestry, fishing and hunting	2018	
33080	37047	FIPS_37047	Columbus County	South Central	Cape Fear	  Mining, quarrying, and oil and gas extraction	2018	0.0
33081	37047	FIPS_37047	Columbus County	South Central	Cape Fear	  Utilities	2018	29643.0
33082	37047	FIPS_37047	Columbus County	South Central	Cape Fear	  Construction	2018	39123.0
33083	37047	FIPS_37047	Columbus County	South Central	Cape Fear	  Manufacturing	2018	315921.0
33084	37047	FIPS_37047	Columbus County	South Central	Cape Fear	  Wholesale trade	2018	40858.0
33085	37047	FIPS_37047	Columbus County	South Central	Cape Fear	  Retail trade	2018	98632.0
33086	37047	FIPS_37047	Columbus County	South Central	Cape Fear	  Transportation and warehousing	2018	
33087	37047	FIPS_37047	Columbus County	South Central	Cape Fear	  Information	2018	25948.0
33088	37047	FIPS_37047	Columbus County	South Central	Cape Fear	   Real estate and rental and leasing	2018	264207.0
33089	37047	FIPS_37047	Columbus County	South Central	Cape Fear	  Professional and business services	2018	106868.0
33090	37047	FIPS_37047	Columbus County	South Central	Cape Fear	   Management of companies and enterprises	2018	37739.0
33091	37047	FIPS_37047	Columbus County	South Central	Cape Fear	   Administrative and support and waste management and remediation services	2018	45542.0
33092	37047	FIPS_37047	Columbus County	South Central	Cape Fear	   Educational services	2018	3476.0
33093	37047	FIPS_37047	Columbus County	South Central	Cape Fear	   Health care and social assistance	2018	133884.0
33094	37047	FIPS_37047	Columbus County	South Central	Cape Fear	   Arts, entertainment, and recreation	2018	1075.0
33095	37047	FIPS_37047	Columbus County	South Central	Cape Fear	   Accommodation and food services	2018	39815.0
33096	37047	FIPS_37047	Columbus County	South Central	Cape Fear	  Other services (except government and government enterprises)	2018	38043.0
33097	37047	FIPS_37047	Columbus County	South Central	Cape Fear	Government and government enterprises	2018	244060.0
33098	37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	  Agriculture, forestry, fishing and hunting	2018	14723.0
33099	37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	  Mining, quarrying, and oil and gas extraction	2018	5900.0
33100	37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	  Utilities	2018	42377.0
33101	37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	  Construction	2018	106815.0
33102	37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	  Manufacturing	2018	500843.0
33103	37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	  Wholesale trade	2018	153475.0
33104	37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	  Retail trade	2018	265208.0
33105	37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	  Transportation and warehousing	2018	71785.0
33106	37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	  Information	2018	64990.0
33107	37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	   Real estate and rental and leasing	2018	599982.0
33108	37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	  Professional and business services	2018	331303.0
33109	37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	   Management of companies and enterprises	2018	
33110	37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	   Administrative and support and waste management and remediation services	2018	100345.0
33111	37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	   Educational services	2018	27860.0
33112	37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	   Health care and social assistance	2018	315475.0
33113	37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	   Arts, entertainment, and recreation	2018	13296.0
33114	37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	   Accommodation and food services	2018	120547.0
33115	37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	  Other services (except government and government enterprises)	2018	83845.0
33116	37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	Government and government enterprises	2018	2031865.0
33117	37051	FIPS_37051	Cumberland County	South Central	Cumberland County	  Agriculture, forestry, fishing and hunting	2018	19144.0
33118	37051	FIPS_37051	Cumberland County	South Central	Cumberland County	  Mining, quarrying, and oil and gas extraction	2018	0.0
33119	37051	FIPS_37051	Cumberland County	South Central	Cumberland County	  Utilities	2018	61076.0
33120	37051	FIPS_37051	Cumberland County	South Central	Cumberland County	  Construction	2018	506081.0
33121	37051	FIPS_37051	Cumberland County	South Central	Cumberland County	  Manufacturing	2018	1018220.0
33122	37051	FIPS_37051	Cumberland County	South Central	Cumberland County	  Wholesale trade	2018	315094.0
33123	37051	FIPS_37051	Cumberland County	South Central	Cumberland County	  Retail trade	2018	885047.0
33124	37051	FIPS_37051	Cumberland County	South Central	Cumberland County	  Transportation and warehousing	2018	284625.0
33125	37051	FIPS_37051	Cumberland County	South Central	Cumberland County	  Information	2018	232179.0
33126	37051	FIPS_37051	Cumberland County	South Central	Cumberland County	   Real estate and rental and leasing	2018	2137368.0
33127	37051	FIPS_37051	Cumberland County	South Central	Cumberland County	  Professional and business services	2018	1236504.0
33128	37051	FIPS_37051	Cumberland County	South Central	Cumberland County	   Management of companies and enterprises	2018	52425.0
33129	37051	FIPS_37051	Cumberland County	South Central	Cumberland County	   Administrative and support and waste management and remediation services	2018	408427.0
33130	37051	FIPS_37051	Cumberland County	South Central	Cumberland County	   Educational services	2018	148225.0
33131	37051	FIPS_37051	Cumberland County	South Central	Cumberland County	   Health care and social assistance	2018	801731.0
33132	37051	FIPS_37051	Cumberland County	South Central	Cumberland County	   Arts, entertainment, and recreation	2018	43032.0
33133	37051	FIPS_37051	Cumberland County	South Central	Cumberland County	   Accommodation and food services	2018	456343.0
33134	37051	FIPS_37051	Cumberland County	South Central	Cumberland County	  Other services (except government and government enterprises)	2018	299840.0
33135	37051	FIPS_37051	Cumberland County	South Central	Cumberland County	Government and government enterprises	2018	9274568.0
33136	37053	FIPS_37053	Currituck County	Northeast	Northeastern	  Agriculture, forestry, fishing and hunting	2018	1190.0
33137	37053	FIPS_37053	Currituck County	Northeast	Northeastern	  Mining, quarrying, and oil and gas extraction	2018	2049.0
33138	37053	FIPS_37053	Currituck County	Northeast	Northeastern	  Utilities	2018	14405.0
33139	37053	FIPS_37053	Currituck County	Northeast	Northeastern	  Construction	2018	56392.0
33140	37053	FIPS_37053	Currituck County	Northeast	Northeastern	  Manufacturing	2018	7744.0
33141	37053	FIPS_37053	Currituck County	Northeast	Northeastern	  Wholesale trade	2018	17046.0
33142	37053	FIPS_37053	Currituck County	Northeast	Northeastern	  Retail trade	2018	65367.0
33143	37053	FIPS_37053	Currituck County	Northeast	Northeastern	  Transportation and warehousing	2018	
33144	37053	FIPS_37053	Currituck County	Northeast	Northeastern	  Information	2018	3110.0
33145	37053	FIPS_37053	Currituck County	Northeast	Northeastern	   Real estate and rental and leasing	2018	201932.0
33146	37053	FIPS_37053	Currituck County	Northeast	Northeastern	  Professional and business services	2018	94571.0
33147	37053	FIPS_37053	Currituck County	Northeast	Northeastern	   Management of companies and enterprises	2018	
33148	37053	FIPS_37053	Currituck County	Northeast	Northeastern	   Administrative and support and waste management and remediation services	2018	39995.0
33149	37053	FIPS_37053	Currituck County	Northeast	Northeastern	   Educational services	2018	
33150	37053	FIPS_37053	Currituck County	Northeast	Northeastern	   Health care and social assistance	2018	
33151	37053	FIPS_37053	Currituck County	Northeast	Northeastern	   Arts, entertainment, and recreation	2018	15970.0
33152	37053	FIPS_37053	Currituck County	Northeast	Northeastern	   Accommodation and food services	2018	32668.0
33153	37053	FIPS_37053	Currituck County	Northeast	Northeastern	  Other services (except government and government enterprises)	2018	23950.0
33154	37053	FIPS_37053	Currituck County	Northeast	Northeastern	Government and government enterprises	2018	92634.0
33155	37055	FIPS_37055	Dare County	Northeast	Northeastern	  Agriculture, forestry, fishing and hunting	2018	12746.0
33156	37055	FIPS_37055	Dare County	Northeast	Northeastern	  Mining, quarrying, and oil and gas extraction	2018	171.0
33157	37055	FIPS_37055	Dare County	Northeast	Northeastern	  Utilities	2018	10249.0
33158	37055	FIPS_37055	Dare County	Northeast	Northeastern	  Construction	2018	142054.0
33159	37055	FIPS_37055	Dare County	Northeast	Northeastern	  Manufacturing	2018	101015.0
33160	37055	FIPS_37055	Dare County	Northeast	Northeastern	  Wholesale trade	2018	45119.0
33161	37055	FIPS_37055	Dare County	Northeast	Northeastern	  Retail trade	2018	193351.0
33162	37055	FIPS_37055	Dare County	Northeast	Northeastern	  Transportation and warehousing	2018	13360.0
33163	37055	FIPS_37055	Dare County	Northeast	Northeastern	  Information	2018	26486.0
33164	37055	FIPS_37055	Dare County	Northeast	Northeastern	   Real estate and rental and leasing	2018	614211.0
33165	37055	FIPS_37055	Dare County	Northeast	Northeastern	  Professional and business services	2018	139194.0
33166	37055	FIPS_37055	Dare County	Northeast	Northeastern	   Management of companies and enterprises	2018	
33167	37055	FIPS_37055	Dare County	Northeast	Northeastern	   Administrative and support and waste management and remediation services	2018	58008.0
33168	37055	FIPS_37055	Dare County	Northeast	Northeastern	   Educational services	2018	3491.0
33169	37055	FIPS_37055	Dare County	Northeast	Northeastern	   Health care and social assistance	2018	72011.0
33170	37055	FIPS_37055	Dare County	Northeast	Northeastern	   Arts, entertainment, and recreation	2018	28060.0
33171	37055	FIPS_37055	Dare County	Northeast	Northeastern	   Accommodation and food services	2018	258484.0
33172	37055	FIPS_37055	Dare County	Northeast	Northeastern	  Other services (except government and government enterprises)	2018	52693.0
33173	37055	FIPS_37055	Dare County	Northeast	Northeastern	Government and government enterprises	2018	251660.0
33174	37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	  Agriculture, forestry, fishing and hunting	2018	
33175	37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	  Mining, quarrying, and oil and gas extraction	2018	2574.0
33176	37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	  Utilities	2018	19410.0
33177	37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	  Construction	2018	209613.0
33178	37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	  Manufacturing	2018	1644767.0
33179	37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	  Wholesale trade	2018	321183.0
33180	37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	  Retail trade	2018	282599.0
33181	37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	  Transportation and warehousing	2018	
33182	37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	  Information	2018	48283.0
33183	37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	   Real estate and rental and leasing	2018	798165.0
33184	37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	  Professional and business services	2018	474848.0
33185	37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	   Management of companies and enterprises	2018	201045.0
33186	37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	   Administrative and support and waste management and remediation services	2018	177966.0
33187	37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	   Educational services	2018	23138.0
33188	37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	   Health care and social assistance	2018	286930.0
33189	37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	   Arts, entertainment, and recreation	2018	100646.0
33190	37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	   Accommodation and food services	2018	110971.0
33191	37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	  Other services (except government and government enterprises)	2018	150648.0
33192	37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	Government and government enterprises	2018	456768.0
33193	37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	  Agriculture, forestry, fishing and hunting	2018	
33194	37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	  Mining, quarrying, and oil and gas extraction	2018	3592.0
33195	37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	  Utilities	2018	
33196	37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	  Construction	2018	64041.0
33197	37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	  Manufacturing	2018	394997.0
33198	37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	  Wholesale trade	2018	
33199	37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	  Retail trade	2018	86642.0
33200	37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	  Transportation and warehousing	2018	46195.0
33201	37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	  Information	2018	20751.0
33202	37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	   Real estate and rental and leasing	2018	185390.0
33203	37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	  Professional and business services	2018	134723.0
33204	37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	   Management of companies and enterprises	2018	25136.0
33205	37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	   Administrative and support and waste management and remediation services	2018	69898.0
33206	37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	   Educational services	2018	3557.0
33207	37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	   Health care and social assistance	2018	75549.0
33208	37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	   Arts, entertainment, and recreation	2018	9785.0
33209	37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	   Accommodation and food services	2018	32087.0
33210	37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	  Other services (except government and government enterprises)	2018	31783.0
33211	37059	FIPS_37059	Davie County	Piedmont-Triad	Northwest Piedmont	Government and government enterprises	2018	115285.0
33212	37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	  Agriculture, forestry, fishing and hunting	2018	280346.0
33213	37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	  Mining, quarrying, and oil and gas extraction	2018	0.0
33214	37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	  Utilities	2018	14500.0
33215	37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	  Construction	2018	58214.0
33216	37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	  Manufacturing	2018	831878.0
33217	37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	  Wholesale trade	2018	63966.0
33218	37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	  Retail trade	2018	79660.0
33219	37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	  Transportation and warehousing	2018	43264.0
33220	37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	  Information	2018	18249.0
33221	37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	   Real estate and rental and leasing	2018	204333.0
33222	37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	  Professional and business services	2018	153291.0
33223	37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	   Management of companies and enterprises	2018	
33224	37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	   Administrative and support and waste management and remediation services	2018	23528.0
33225	37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	   Educational services	2018	3384.0
33226	37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	   Health care and social assistance	2018	54016.0
33227	37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	   Arts, entertainment, and recreation	2018	
33228	37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	   Accommodation and food services	2018	
33229	37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	  Other services (except government and government enterprises)	2018	44601.0
33230	37061	FIPS_37061	Duplin County	Southeast	Eastern Carolina	Government and government enterprises	2018	234035.0
33231	37063	FIPS_37063	Durham County	North Central	Durham	  Agriculture, forestry, fishing and hunting	2018	40595.0
33232	37063	FIPS_37063	Durham County	North Central	Durham	  Mining, quarrying, and oil and gas extraction	2018	3061.0
33233	37063	FIPS_37063	Durham County	North Central	Durham	  Utilities	2018	32386.0
33234	37063	FIPS_37063	Durham County	North Central	Durham	  Construction	2018	552740.0
33235	37063	FIPS_37063	Durham County	North Central	Durham	  Manufacturing	2018	15472340.0
33236	37063	FIPS_37063	Durham County	North Central	Durham	  Wholesale trade	2018	2268855.0
33237	37063	FIPS_37063	Durham County	North Central	Durham	  Retail trade	2018	813792.0
33238	37063	FIPS_37063	Durham County	North Central	Durham	  Transportation and warehousing	2018	199044.0
33239	37063	FIPS_37063	Durham County	North Central	Durham	  Information	2018	902523.0
33240	37063	FIPS_37063	Durham County	North Central	Durham	   Real estate and rental and leasing	2018	2402175.0
33241	37063	FIPS_37063	Durham County	North Central	Durham	  Professional and business services	2018	5297188.0
33242	37063	FIPS_37063	Durham County	North Central	Durham	   Management of companies and enterprises	2018	262438.0
33243	37063	FIPS_37063	Durham County	North Central	Durham	   Administrative and support and waste management and remediation services	2018	753671.0
33244	37063	FIPS_37063	Durham County	North Central	Durham	   Educational services	2018	2452989.0
33245	37063	FIPS_37063	Durham County	North Central	Durham	   Health care and social assistance	2018	3467785.0
33246	37063	FIPS_37063	Durham County	North Central	Durham	   Arts, entertainment, and recreation	2018	125975.0
33247	37063	FIPS_37063	Durham County	North Central	Durham	   Accommodation and food services	2018	647402.0
33248	37063	FIPS_37063	Durham County	North Central	Durham	  Other services (except government and government enterprises)	2018	459837.0
33249	37063	FIPS_37063	Durham County	North Central	Durham	Government and government enterprises	2018	2375678.0
33250	37065	FIPS_37065	Edgecombe County	North Central	Turning Point	  Agriculture, forestry, fishing and hunting	2018	7468.0
33251	37065	FIPS_37065	Edgecombe County	North Central	Turning Point	  Mining, quarrying, and oil and gas extraction	2018	484.0
33252	37065	FIPS_37065	Edgecombe County	North Central	Turning Point	  Utilities	2018	
33253	37065	FIPS_37065	Edgecombe County	North Central	Turning Point	  Construction	2018	38462.0
33254	37065	FIPS_37065	Edgecombe County	North Central	Turning Point	  Manufacturing	2018	362567.0
33255	37065	FIPS_37065	Edgecombe County	North Central	Turning Point	  Wholesale trade	2018	61731.0
33256	37065	FIPS_37065	Edgecombe County	North Central	Turning Point	  Retail trade	2018	152215.0
33257	37065	FIPS_37065	Edgecombe County	North Central	Turning Point	  Transportation and warehousing	2018	21800.0
33258	37065	FIPS_37065	Edgecombe County	North Central	Turning Point	  Information	2018	
33259	37065	FIPS_37065	Edgecombe County	North Central	Turning Point	   Real estate and rental and leasing	2018	293782.0
33260	37065	FIPS_37065	Edgecombe County	North Central	Turning Point	  Professional and business services	2018	88169.0
33261	37065	FIPS_37065	Edgecombe County	North Central	Turning Point	   Management of companies and enterprises	2018	48501.0
33262	37065	FIPS_37065	Edgecombe County	North Central	Turning Point	   Administrative and support and waste management and remediation services	2018	24447.0
33263	37065	FIPS_37065	Edgecombe County	North Central	Turning Point	   Educational services	2018	
33264	37065	FIPS_37065	Edgecombe County	North Central	Turning Point	   Health care and social assistance	2018	
33265	37065	FIPS_37065	Edgecombe County	North Central	Turning Point	   Arts, entertainment, and recreation	2018	1906.0
33266	37065	FIPS_37065	Edgecombe County	North Central	Turning Point	   Accommodation and food services	2018	34358.0
33267	37065	FIPS_37065	Edgecombe County	North Central	Turning Point	  Other services (except government and government enterprises)	2018	33433.0
33268	37065	FIPS_37065	Edgecombe County	North Central	Turning Point	Government and government enterprises	2018	304922.0
33269	37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	  Agriculture, forestry, fishing and hunting	2018	
33270	37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	  Mining, quarrying, and oil and gas extraction	2018	29306.0
33271	37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	  Utilities	2018	51665.0
33272	37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	  Construction	2018	665454.0
33273	37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	  Manufacturing	2018	5149303.0
33274	37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	  Wholesale trade	2018	1219265.0
33275	37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	  Retail trade	2018	1352673.0
33276	37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	  Transportation and warehousing	2018	
33277	37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	  Information	2018	343257.0
33278	37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	   Real estate and rental and leasing	2018	2581026.0
33279	37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	  Professional and business services	2018	2981756.0
33280	37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	   Management of companies and enterprises	2018	878485.0
33281	37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	   Administrative and support and waste management and remediation services	2018	829905.0
33282	37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	   Educational services	2018	1093977.0
33283	37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	   Health care and social assistance	2018	3070914.0
33284	37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	   Arts, entertainment, and recreation	2018	124045.0
33285	37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	   Accommodation and food services	2018	618651.0
33286	37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	  Other services (except government and government enterprises)	2018	416134.0
