RegionID	RegionName	State	Metro	StateCodeFIPS	MunicipalCodeFIPS	SizeRank	1996-04	1996-05	1996-06	1996-07	1996-08	1996-09	1996-10	1996-11	1996-12	1997-01	1997-02	1997-03	1997-04	1997-05	1997-06	1997-07	1997-08	1997-09	1997-10	1997-11	1997-12	1998-01	1998-02	1998-03	1998-04	1998-05	1998-06	1998-07	1998-08	1998-09	1998-10	1998-11	1998-12	1999-01	1999-02	1999-03	1999-04	1999-05	1999-06	1999-07	1999-08	1999-09	1999-10	1999-11	1999-12	2000-01	2000-02	2000-03	2000-04	2000-05	2000-06	2000-07	2000-08	2000-09	2000-10	2000-11	2000-12	2001-01	2001-02	2001-03	2001-04	2001-05	2001-06	2001-07	2001-08	2001-09	2001-10	2001-11	2001-12	2002-01	2002-02	2002-03	2002-04	2002-05	2002-06	2002-07	2002-08	2002-09	2002-10	2002-11	2002-12	2003-01	2003-02	2003-03	2003-04	2003-05	2003-06	2003-07	2003-08	2003-09	2003-10	2003-11	2003-12	2004-01	2004-02	2004-03	2004-04	2004-05	2004-06	2004-07	2004-08	2004-09	2004-10	2004-11	2004-12	2005-01	2005-02	2005-03	2005-04	2005-05	2005-06	2005-07	2005-08	2005-09	2005-10	2005-11	2005-12	2006-01	2006-02	2006-03	2006-04	2006-05	2006-06	2006-07	2006-08	2006-09	2006-10	2006-11	2006-12	2007-01	2007-02	2007-03	2007-04	2007-05	2007-06	2007-07	2007-08	2007-09	2007-10	2007-11	2007-12	2008-01	2008-02	2008-03	2008-04	2008-05	2008-06	2008-07	2008-08	2008-09	2008-10	2008-11	2008-12	2009-01	2009-02	2009-03	2009-04	2009-05	2009-06	2009-07	2009-08	2009-09	2009-10	2009-11	2009-12	2010-01	2010-02	2010-03	2010-04	2010-05	2010-06	2010-07	2010-08	2010-09	2010-10	2010-11	2010-12	2011-01	2011-02	2011-03	2011-04	2011-05	2011-06	2011-07	2011-08	2011-09	2011-10	2011-11	2011-12	2012-01	2012-02	2012-03	2012-04	2012-05	2012-06	2012-07	2012-08	2012-09	2012-10	2012-11	2012-12	2013-01	2013-02	2013-03	2013-04	2013-05	2013-06	2013-07	2013-08	2013-09	2013-10	2013-11	2013-12	2014-01	2014-02	2014-03	2014-04	2014-05	2014-06	2014-07	2014-08	2014-09	2014-10	2014-11	2014-12	2015-01	2015-02	2015-03	2015-04	2015-05	2015-06	2015-07	2015-08	2015-09	2015-10	2015-11	2015-12	2016-01	2016-02	2016-03	2016-04	2016-05	2016-06	2016-07	2016-08	2016-09	2016-10	2016-11	2016-12	2017-01	2017-02	2017-03	2017-04	2017-05	2017-06	2017-07	2017-08	2017-09	2017-10	2017-11	2017-12	2018-01	2018-02	2018-03	2018-04	2018-05	2018-06	2018-07	2018-08	2018-09	2018-10	2018-11	2018-12	2019-01	2019-02	2019-03	2019-04	2019-05	2019-06	2019-07	2019-08
468	Davie County	NC	Winston-Salem	37	059	1055	81700	82300	82900	83500	84200	84900	85500	86000	86600	87200	87900	88500	89100	89700	90400	91100	91800	92400	92700	92800	92700	92600	92400	92000	91600	91200	90900	90800	90900	91200	91800	92500	93400	94700	96100	97500	99000	100500	102000	103500	104800	106000	106900	107400	107700	108100	108600	109000	109500	110000	110600	111200	111800	112400	112900	113200	113500	114000	114800	115600	116500	117300	118000	118700	119300	119900	120500	121100	121700	122700	124000	125300	126400	127100	127400	127300	127000	126600	126000	126000	126100	124700	122000	119800	118400	117800	117800	118100	118800	119600	120300	120700	120400	119600	118900	118400	118500	119100	120400	122000	123900	126100	128900	132200	136000	140100	143900	146800	148800	149800	150300	150600	150800	150900	150900	150700	150600	150900	151600	152500	153400	154000	154500	154800	155000	154900	154800	154600	154500	154800	155400	156100	156600	156600	156300	155800	155200	154600	154100	153800	153600	153300	153000	152700	152300	151600	150700	150000	149600	149300	149000	148700	148500	148200	148000	148100	148300	148200	147900	147400	146800	145900	145100	144300	143400	142700	142900	142800	141900	141300	141400	141600	141900	141800	141300	140700	140300	139800	139300	138800	138600	138700	138700	138800	138800	139000	139200	139300	139200	139500	139400	138700	138300	138700	139400	139700	139900	140200	140500	140400	140100	140100	140000	140200	140400	140500	140100	139600	139300	139300	139400	139700	140200	140500	140600	141000	141600	142000	142200	142500	143100	143700	144200	144700	145200	145500	145800	146300	146900	147300	147500	148200	149200	149600	149400	149700	150600	151400	151900	152500	153200	153700	153800	154100	154800	155500	156000	156100	156000	156400	157600	159100	160300	161400	162800	162700	161000	159100	158500	158500	159200	159900	160700	161400	161700	162100	162900	163700	164100	165800	169700	173700	175600	176200	176100	176200	176600	177000	177700	179000	180600
2995	Pasquotank County	NC	Elizabeth City	37	139	1065	59900	59800	59700	59500	59400	59300	59300	59400	59500	59800	60100	60500	60700	60700	60600	60300	60100	59800	59600	59600	59700	60100	60900	61800	62800	63800	64600	65300	65900	66400	66800	67100	67400	67800	68300	68800	69400	70000	70500	71000	71600	72300	73100	73800	74400	75000	75700	76200	76600	76800	76900	77000	77000	77100	77200	77100	77000	76900	77000	77000	76900	76600	76200	75800	75500	75500	75500	75600	75500	75600	76100	76600	77000	77200	77300	77300	77500	77900	78400	79700	81200	81600	80800	80200	80300	81500	83500	86100	88700	91000	92800	94200	95100	96000	96800	97500	98200	99200	100900	103100	105200	107100	108800	110700	113100	116000	118900	121500	124000	126400	128800	131200	133700	136500	139400	142200	144900	147500	150400	153400	156200	158400	159700	160500	160900	161200	161400	161500	161500	161600	162000	162600	163100	163100	162600	161900	161300	160800	160400	160100	160000	159900	160000	160200	160200	159700	158800	157800	156900	156000	155200	154400	153800	153100	152600	152400	152100	151600	150700	149500	148200	147100	145900	145000	144300	143900	143900	143200	141600	140500	140300	140000	139500	138700	138000	137300	136400	135700	134800	133900	133500	133700	134000	134500	135100	136000	136900	137600	137900	137800	137700	137500	137700	137800	137500	136900	136200	135400	134300	133000	131500	130400	129300	128600	127900	126800	126000	125700	125700	125800	126300	127100	128200	129200	130400	131700	133000	134300	135300	135600	135600	135200	134700	134600	134700	134500	134300	134100	133900	133500	133600	134000	134200	134100	134200	134300	134700	135000	135400	135900	136300	136100	135600	135100	134500	133800	133000	132400	131700	131700	132200	133200	134200	135300	136500	137900	139600	142100	144800	146900	148700	150300	151600	153200	155700	159000	162000	164600	167600	170300	171700	173000	174800	176500	176800	175300	173000	170900	169000	167000	165700
1806	Jackson County	NC	Cullowhee	37	099	1070	79800	80100	80300	80400	80400	80400	80400	80500	80800	81400	82100	82700	83300	83900	84300	84800	85300	85800	86400	87100	87900	89000	90100	91000	91900	92700	93500	94300	95100	95900	96800	97700	98700	99800	100700	101500	102300	102900	103500	104100	104500	104800	105100	105300	105400	105700	106000	106300	106700	107300	108100	108900	109900	110700	111500	112100	112600	113200	113800	114400	115000	115900	116800	117700	118700	119700	120700	121500	122300	123100	124100	124900	125600	126200	126700	127100	127500	128000	128600	129600	130900	131500	131500	131600	132100	132900	134200	135800	137500	139300	141100	142900	144300	145500	146600	147700	149100	150600	152200	153800	155400	157000	158800	160800	162900	165300	167900	170300	172200	173500	174400	175300	176300	177300	178500	179500	180700	182100	183700	185700	188200	190900	193700	196500	199000	201100	203000	204400	205700	206800	207600	208000	208200	208200	208100	208100	208000	207900	207600	207300	207100	206700	206100	205300	204400	202900	200800	198300	195500	192700	190000	187400	185000	182800	180600	178500	176300	173900	171500	169400	167900	166600	165600	164900	164000	163500	163800	164000	163800	163700	163900	164200	163900	163600	163300	162800	161800	161000	160000	159100	158200	157700	157300	157100	157100	156800	156000	155200	154900	154500	153900	153300	153200	153400	153700	153800	154300	155300	156300	156900	157500	158000	158300	158500	159100	160000	160900	161700	162200	162700	163300	164000	164300	164800	165200	165600	166000	166200	166300	166300	166200	165900	165600	165700	166100	166100	166200	166600	167000	167300	167400	167700	168500	169200	169600	170000	170800	171700	172200	172600	173600	174700	175500	176200	176500	176700	176900	176500	176000	176100	176800	178300	179900	181300	182800	183300	182300	179700	177900	177900	179300	180800	183300	185900	187300	187200	186000	185400	185900	188800	193700	198000	200400	201900	202300	201100	199000	198100	198900	200400	202000
1315	Person County	NC	Durham-Chapel Hill	37	145	1084	54700	54900	55200	55400	55600	55800	56000	56200	56600	57000	57600	58100	58800	59600	60500	61500	62400	63400	64500	65500	66600	67800	69100	70200	71500	72700	73900	75100	76200	77300	78400	79500	80700	81900	83100	84300	85400	86500	87500	88400	89200	89900	90600	91100	91500	92000	92300	92500	92600	92700	92900	93100	93300	93600	93900	94400	95000	95700	96500	97300	98100	98800	99300	99700	99900	100100	100300	100600	100800	101200	101700	102300	103000	103600	104200	104700	105200	105600	106100	106700	107400	108100	108700	109200	109700	110100	110400	110900	111400	111800	112200	112600	113000	113200	113400	113600	113900	114400	115300	116600	118100	119800	121600	123300	124900	126400	127500	128500	129300	130100	130700	131200	131600	131800	131900	131800	131500	131100	130900	130700	130700	130800	130900	131100	131400	131700	132100	132700	133300	134000	134700	135300	135900	136100	136000	135700	135300	134900	134600	134200	133800	133200	132600	132000	131300	130400	129600	129000	128500	128100	127700	127300	127100	126900	126700	126600	126500	126200	125800	125200	124500	123800	123200	122700	122200	121900	122100	122200	121900	121900	122200	122600	123100	123600	123900	124000	124000	123800	123600	123200	123000	123200	123400	123500	123300	123000	122600	122000	121500	120800	119800	118800	118300	118000	117900	117800	117900	118100	118200	118200	118200	118300	118200	118400	118700	118700	118500	118500	118300	118000	117900	117800	117900	118200	118700	119200	119200	119000	118800	118700	118700	118400	117900	118000	118600	118800	119000	119400	119700	119700	119900	120200	120600	120700	120700	120800	121500	122400	123000	123300	123500	123700	124200	124700	125300	125800	126200	126500	127000	127800	128800	130200	131500	132300	133100	134300	135600	136700	137300	137300	136000	134800	135400	137200	138800	140800	140900	138500	136400	137700	141500	145200	147200	148500	148400	147800	147400	148100	150200	153000	154900
2610	Alexander County	NC	Hickory-Lenoir-Morganton	37	003	1126	68300	68800	69300	69800	70200	70700	71200	71600	72000	72600	73100	73500	73900	74400	74900	75400	76000	76500	76900	77300	77600	77900	78300	78600	78800	78900	79000	78900	79000	79000	79200	79500	80000	80800	81600	82400	83200	83800	84400	84900	85300	85500	85800	86000	86400	86900	87400	87900	88500	89000	89400	89900	90300	90700	91100	91700	92200	93000	93800	94600	95300	95900	96300	96500	96500	96400	96300	96300	96300	96500	97100	97600	98200	98700	99200	99600	99900	100100	100400	101200	102100	102300	101600	101200	101100	101500	102300	103300	104500	105700	106800	107500	107700	107400	107000	106600	106600	107000	107800	108900	110300	111800	113500	114900	116400	118100	120000	121800	123100	123700	124200	124900	125600	126400	126900	127100	127100	127000	126900	126800	126800	126800	126900	126900	126900	127000	127300	127900	128900	130100	131500	132700	133700	134300	134500	134600	134400	134200	134000	133900	134100	134400	134800	135100	135300	135200	134900	134600	134300	134100	133800	133500	133300	133300	133200	133300	133300	133200	133000	132600	132100	131600	131300	131000	131100	131300	131500	131200	130700	130400	130200	129700	129100	128100	127300	126500	125100	123600	122100	120800	120100	120200	120400	120500	121000	121600	122000	122400	122700	122900	123100	123400	123600	123900	124500	125000	125000	125200	125600	125400	124700	124200	123700	123600	123500	122800	122100	121700	121400	121100	121000	121100	121600	122200	122800	123400	123900	124200	124400	124600	124800	124900	124900	125200	125400	125500	125500	125400	125400	125300	125000	124700	124500	124300	124400	124900	125500	126300	127000	127400	127900	128500	128900	129100	129400	129800	130000	130200	130500	131100	132100	133300	134300	134900	135500	136300	136900	137500	138100	138100	137800	137600	137400	137400	137600	138200	139000	140100	142000	144000	145100	146200	147700	148900	149600	149900	150300	151300	152800	153900	154200
2535	Scotland County	NC	Laurinburg	37	165	1157	48900	49000	49100	49200	49400	49500	49600	49700	49800	50000	50100	50300	50600	50900	51300	51700	52200	52800	53500	54200	55100	56100	57200	58100	59000	59700	60200	60600	60700	60600	60400	59900	59400	58900	58500	58100	57800	57800	57900	58100	58400	58700	59000	59200	59500	59700	59800	60000	60100	60300	60400	60500	60600	60700	60800	60900	61000	61100	61300	61500	61800	62200	62500	62900	63300	63600	64000	64300	64500	64600	64800	65000	65300	65500	65700	65900	66100	66300	66500	66500	66600	66700	66900	67000	67100	67200	67300	67300	67400	67600	67700	67800	67900	68000	68200	68300	68400	68500	68500	68400	68400	68400	68700	69300	70300	71200	71800	72100	72300	72400	72500	72800	73000	73300	73500	73700	73800	74000	74100	74300	74500	74600	74800	75000	75100	75100	75100	74900	74800	74600	74300	74400	74600	74700	74800	75000	75300	75700	76000	76200	76400	76600	76800	77000	77200	77300	77100	76900	76800	76700	76500	76300	76200	76000	75700	75600	75500	75400	75100	74700	74300	73900	73300	72800	72200	71800	71900	71600	70600	70100	70000	69700	69700	69500	69400	69200	68800	68400	68200	67900	67700	67600	67600	67200	66800	66500	66200	65700	65300	64800	64100	63300	62800	62500	62600	62900	63100	63100	63300	63700	64100	64500	64800	65200	65800	66100	66100	66100	66000	65700	65400	65400	65500	65400	65100	65200	65300	65200	65000	64900	64600	64600	64600	65000	65500	65800	66000	66100	66100	66100	66100	66200	66400	66700	66900	67000	67100	67500	67800	68200	68500	68600	68800	68900	68900	69000	69400	69700	70000	70300	70700	71000	71300	71500	71600	71700	72000	72500	72300	71500	70900	71200	72000	72600	73200	74100	75200	76700	78400	79500	80400	81400	82100	82100	81800	81700	82000	82200	82100	81900	81900
622	Macon County	NC		37	113	1196	68600	68900	69200	69600	70100	70400	70700	71000	71300	71500	71600	71700	71800	72000	72300	72700	73200	74100	75100	76300	77900	79700	81500	83200	84800	86200	87400	88500	89400	90300	91300	92400	93500	94700	95900	96800	97600	98300	98800	99100	99200	99200	99000	98800	98600	98600	98700	98900	99100	99500	99800	100200	100600	101100	101500	102000	102600	103200	103800	104600	105400	106300	107200	108100	109000	109900	110800	111600	112400	113200	113900	114600	115200	115700	116200	116700	117300	117900	118500	119200	120000	120800	121700	122500	123400	124300	125100	125700	126100	126400	126600	126900	127200	127600	128100	128600	129400	130400	131800	133400	135300	137500	139900	142500	145200	147800	150300	152800	155300	157900	160600	163300	165900	168300	170500	172400	174300	176000	177400	178700	179800	180600	181300	182100	183100	184100	185000	185900	186500	187100	187500	187800	188100	188200	188000	187900	187500	186900	186100	185400	184600	183800	183000	182200	181300	180100	178600	177500	176600	175700	174900	174200	173500	172900	172300	171700	171200	170600	169600	168600	167600	166600	165800	165300	165100	164400	164100	163800	163000	162300	162400	162100	161500	161000	160500	159600	158500	157800	157000	155900	154900	154600	154500	154300	154000	154000	153700	153000	152400	152000	151400	150800	150500	150800	151200	151400	151500	151800	152100	152100	152200	152400	152600	152900	153300	153500	153400	153400	153600	153700	153900	154500	155100	155600	156100	156800	157500	157700	157600	157300	156900	156400	156000	155900	155700	155600	155600	155600	155500	155300	155200	155300	155600	155800	156100	156800	157200	157500	158200	158900	159700	160300	160700	160900	160700	160600	160600	160800	161000	161700	162800	163900	164800	165800	166400	166900	167700	168500	168900	169100	169300	169500	169400	169500	170000	169800	170100	172000	174000	176100	178600	181200	183300	184600	185000	185500	186000	186900	188400	190100	191300
147	Dare County	NC	Kill Devil Hills	37	055	1197																																																																																								224500	232900	241700	251200	261600	272600	282900	291200	296700	299300	299700	299300	299000	299000	299100	298700	296400	291000	283400	276800	275400	282500	297500	315700	331900	343600	351300	356400	360500	364700	368800	371600	372800	372000	369300	366000	363000	359700	354100	344500	331700	319300	310200	304700	302300	302800	305400	309500	314500	319200	322900	325300	326800	327900	327900	326000	322800	318400	312500	305900	300200	296000	293300	291300	290400	290800	291600	291200	289800	287700	283900	278900	275100	273700	274100	275500	278000	279600	281200	284300	284600	279900	275500	273700	271500	269000	268100	269300	268600	265200	260600	257200	256600	260200	265000	266900	265900	264700	264800	265800	267500	269300	270600	269700	267600	266000	264500	263800	263500	262600	261200	261400	265300	270400	272700	272800	273500	273500	273300	274900	279400	283300	282700	279100	277100	276800	277900	279300	280400	277000	272400	270700	270500	267000	262800	261600	260700	261600	264900	269900	273600	277500	280000	280600	279000	277700	277000	277600	279500	280200	278600	276700	275400	276600	279000	278900	276200	274700	275300	276400	275400	276000	279400	282000	282100	283300	285300	286300	291400	302100	314000	315300	306700	295900	291700	292200	295700	297600	299700	304000	308900	312800	316700	320400	324400	328400	330000	330000	329100	329200	329300	328500	326400	325200
3197	Transylvania County	NC	Brevard	37	175	1220	83000	83400	83600	83800	83800	83800	83900	84200	84700	85500	86400	87300	88100	88800	89500	90100	90500	90900	91300	91700	92200	92800	93400	93900	94400	94900	95500	96200	97000	97800	98600	99400	100300	101300	102200	102900	103600	104100	104600	105000	105400	105700	105900	106000	106000	106200	106400	106700	107200	107900	108700	109600	110600	111600	112600	113400	114000	114800	115500	116200	116900	117600	118300	119000	119800	120400	121000	121600	122200	122900	123700	124500	125300	125900	126400	126900	127500	128100	128900	130100	131600	132600	132900	133500	134200	135100	136100	137100	138100	138800	139400	139900	140200	140300	140400	140600	141000	141700	142800	144000	145400	147100	149100	151100	153100	155100	157000	158600	160000	161400	163100	164900	167000	169100	171100	172700	174100	175500	177100	179100	181000	182600	183900	185000	185800	186500	187100	187600	188000	188500	188900	189200	189100	188600	187800	187100	186400	186000	186000	186200	186700	187200	187600	188000	188400	188400	188100	187800	187400	186900	186400	186200	186000	185900	185900	186000	186100	186000	185600	185100	184400	183600	182800	182200	181500	181000	181100	180900	180000	179300	178900	178600	178000	177100	175800	174200	172800	171300	169500	167900	166900	166400	166100	166000	166200	166600	166700	166300	166200	166400	166300	165900	165600	166000	166900	167100	166900	167000	167200	167200	166900	166700	166600	166700	166900	167000	167300	167600	167800	168100	168700	169200	169600	170100	170700	171000	171100	171400	171800	172000	172000	171700	171500	171300	171100	171100	171500	171700	171800	172200	173000	173900	174900	176000	177200	178300	179700	181600	183800	185700	187700	186900	184000	181800	181200	180200	180400	182400	184300	184700	185400	188500	192200	195500	197500	199800	203000	205900	206800	207400	208600	209500	209300	209400	209900	210600	211500	212500	213100	214700	217000	219300	221300	223100	224100	223800	222800	223000	224700	226500	227400
2978	Montgomery County	NC		37	123	1324	42400	42600	42800	43000	43300	43500	43800	44000	44300	44700	45000	45200	45500	45800	46000	46300	46700	47100	47600	48100	48600	49200	49700	50100	50500	50900	51200	51400	51700	51900	52200	52500	52900	53300	53700	54000	54300	54600	54800	55000	55200	55400	55600	55700	55900	56100	56300	56500	56800	57100	57400	57700	58100	58500	59000	59500	60000	60500	60900	61200	61500	61700	62000	62100	62300	62500	62600	62700	62900	63000	63100	63300	63400	63500	63600	63700	63900	64000	64200	64300	64300	64400	64800	65200	65600	66000	66400	66900	67400	67800	68200	68400	68500	68600	68800	69000	69300	69700	70100	70600	71100	71600	72400	73400	74700	76100	77400	78800	80100	81300	82100	82800	83200	83400	83300	83100	82800	82400	81900	81600	81500	81600	81900	82400	82900	83500	84400	85300	86300	87200	87900	88600	89300	89800	90100	90300	90500	90700	90900	90800	90800	90600	90300	90100	90100	89900	89500	89300	89100	89000	88900	88800	88900	89000	88900	88900	89100	89200	88900	88600	88300	87900	87500	87200	86800	86500	86800	86200	84500	83400	83200	82700	82400	82100	81800	81200	80500	79700	79000	78300	77900	77800	77800	77900	78000	78100	78400	78500	78400	78100	77700	77300	77200	77100	77000	76700	76300	75700	74800	74200	73800	73600	73400	73500	73600	73300	73000	72800	72400	72200	72400	72600	73000	73500	74000	74900	75800	76300	76600	77000	77100	77400	77800	78300	78700	78800	78700	78600	78500	78400	78200	78200	78400	78400	78600	79000	79500	80100	80600	80800	81100	81500	81500	81600	81800	82000	82000	82000	82600	83600	84100	84800	85800	86600	87100	87400	87400	87700	88300	88200	87800	87700	88100	88600	89300	90000	90700	91700	93400	94600	94800	94600	94500	94400	94300	93400	91800	90600	90900	91400	91600
2191	Cherokee County	NC		37	039	1335	46300	46300	46100	46000	45900	45900	46100	46400	46800	47400	48100	48700	49400	49900	50500	51100	51900	53000	54200	55900	58000	60500	63400	66400	69400	72200	74700	76700	78300	79400	80100	80400	80700	81000	81400	81600	81700	81700	81600	81600	81400	81200	81000	80700	80500	80700	81000	81400	81600	81800	82100	82500	82900	83300	83700	84100	84500	85300	86200	87200	88000	88800	89500	90100	90700	91200	91600	91900	92100	92600	93400	94100	94300	94200	94000	93900	93900	94000	94200	95400	97000	97200	95800	94800	94700	95400	96700	98200	99700	100900	101900	102600	102900	103000	102900	102600	102300	102400	102700	103500	104700	106500	108700	110800	112700	115000	117900	121500	125700	130100	134100	137700	140600	143100	145100	146500	147200	147500	147800	148100	148700	149500	150700	152300	154200	156500	159000	161600	164400	167200	169600	171400	172500	172700	172000	170900	169500	167800	166100	164500	163300	162600	161700	160600	159200	157200	154900	152900	151200	149700	148100	146700	145600	144800	144000	143200	142400	141500	140200	138800	137300	135800	134400	133300	132300	131200	131200	130800	129200	127900	127900	127500	126900	126200	125800	125300	124300	123200	122200	121200	120600	120400	120200	120000	119900	119800	119400	118600	117700	117300	116800	116100	115600	115400	114900	114500	114600	115000	115100	114800	114400	114000	114000	114200	114600	114900	115100	115700	116700	117500	118000	118800	119900	120800	121500	122500	123600	124200	124500	125100	125900	126800	127600	128400	129000	129200	129800	130700	131200	131100	131300	130400	128300	126300	125800	126300	128200	130500	132200	133300	134500	135700	137100	138100	138400	138300	138400	138300	138000	137900	137800	138100	139200	141100	142200	143000	143100	142900	142700	142800	142500	142300	142000	141200	141000	141200	141200	141700	143300	145400	147700	149600	150800	151800	152400	152800	152800	153100	153900	155000	156200
93	Ashe County	NC		37	009	1337	40300	40400	40400	40500	40700	40800	40900	41100	41300	41500	41600	41800	41900	42000	42000	41900	41700	41400	41000	40500	40000	39500	39000	38600	38200	38000	38000	38100	38500	39000	39700	40500	41500	42500	43500	44400	45100	45600	45800	45900	45800	45500	45300	45100	45100	45100	45100	45300	45600	46000	46400	47100	47800	48600	49600	50600	51600	52600	53600	54600	55600	56500	57300	58000	58500	58900	59300	59600	59800	60000	60300	60500	60800	61100	61300	61600	61900	62200	62500	62900	63400	63900	64400	64900	65400	66000	66700	67500	68300	69200	70000	70700	71400	72100	73000	73900	74900	76000	77300	78800	80500	82400	84700	87100	89500	91900	94100	96200	98300	100500	102700	104700	106400	107700	108600	109200	109600	109900	110400	110900	111400	111700	112000	112500	113100	114000	114900	116000	117300	118800	120500	122300	124200	125900	127000	127800	128200	128400	128600	128600	128400	128000	127300	126700	126000	125300	124700	124400	124500	124900	125300	125700	126200	126600	127000	127600	128100	128400	128600	128800	128800	128800	128800	128700	128500	128000	127900	127800	127000	126000	125600	124900	123600	122200	120700	119400	118200	117400	116100	114700	113600	113100	112800	112900	113400	114200	114800	115600	116300	116600	117100	117700	118700	119700	120400	120800	121300	121700	121700	121100	120700	120600	120500	120200	119800	119400	118700	117800	117000	116200	115800	115900	116100	116400	116500	116600	116700	116500	116600	116500	116300	116100	116400	116900	117400	117900	118300	118600	118900	119200	119100	119000	119500	120300	120800	121400	122000	122400	122700	123300	123800	124300	124600	124700	124600	124500	124300	124200	123900	123500	123700	124500	124900	125100	125600	126600	127400	127800	128200	127900	127600	128100	129100	129900	130700	132100	133400	133900	134300	135000	136200	138100	139800	140500	140500	140300	140200	140200	141500	143800	145600
374	Anson County	NC		37	007	1348	35300	35300	35400	35500	35700	35900	36100	36400	36600	36900	37200	37400	37800	38100	38500	38800	39300	39800	40500	41200	42000	42800	43600	44400	45200	46000	46700	47400	47900	48300	48700	48900	49100	49100	49200	49200	49100	49000	48900	48900	49000	49000	49100	49300	49500	49900	50300	50800	51300	51900	52400	52800	53200	53400	53600	53700	53800	53700	53700	53600	53500	53300	53200	53000	52900	52700	52600	52400	52300	52200	52100	52100	52000	52000	52000	52000	52100	52200	52200	52200	52200	52100	52000	52100	52100	52200	52300	52400	52500	52600	52900	53200	53700	54200	54800	55300	55800	56300	56800	57300	57900	58500	59000	59500	60100	60600	61000	61500	62000	62600	63100	63600	64100	64500	64900	65100	65300	65400	65500	65600	65800	65900	65900	65800	65700	65500	65200	64900	64800	64700	64600	64700	64800	65000	65300	65700	66200	66800	67600	68400	69200	69900	70500	70900	71100	71100	70900	70400	69700	69100	68400	67700	67100	66400	65800	65100	64500	63900	63300	62900	62600	62500	62500	62500	62500	62500	62600	62600	62200	61700	61200	60600	59800	58700	57500	56200	54800	53500	52400	51500	50600	50100	50000	50000	50200	50800	51200	51700	52300	52900	53300	53900	54900	55900	56600	57300	57900	58500	59000	59400	59800	60100	60300	60100	59700	59100	58500	57900	57300	56700	56400	56100	55500	55000	54600	54300	54100	53800	53700	53600	53600	53500	53500	53800	54400	54900	55200	55600	56300	56700	57000	57500	58000	58100	58100	58200	58300	58300	58500	58700	58600	58600	58800	58800	58600	58400	58600	58600	58600	58900	59400	59600	59800	60200	60400	60500	60400	60600	60900	60500	59900	59900	60100	60400	60900	61700	62200	62100	62100	62200	62100	62500	63100	63200	63300	63100	62500	61900	61900	62400	63000
1603	Caswell County	NC		37	033	1430	50100	50700	51300	51900	52500	53000	53400	53900	54300	54900	55400	55900	56500	57100	57800	58400	59100	59800	60400	61000	61700	62500	63300	64000	64900	65700	66600	67400	68100	68900	69500	70100	70700	71200	71700	72200	72700	73300	73700	74100	74400	74500	74500	74100	73600	72800	71900	70800	69800	68800	68100	67600	67300	67300	67400	67600	67800	68100	68200	68300	68400	68400	68300	68200	68000	67700	67500	67200	67000	66900	66800	66900	67100	67300	67400	67400	67400	67400	67200	67100	67000	66900	67000	67200	67300	67500	67700	68000	68300	68800	69400	70100	70800	71500	72300	73100	73800	74600	75300	76100	76800	77300	77800	78600	79500	80500	81400	82100	82600	82900	83100	83400	83700	84200	84700	85200	85500	85700	85700	85800	85700	85700	85700	85600	85500	85400	85200	85100	84900	84800	84600	84500	84500	84500	84600	84800	85300	85800	86500	87100	87700	88200	88700	89200	89500	89700	89600	89400	89100	88900	88600	88300	88100	87900	87700	87600	87400	87100	86700	86300	85900	85800	85600	85600	85500	85400	85500	85600	85900	86300	86500	86800	87100	87000	86700	86600	86500	86400	86100	85400	84900	84800	84800	84600	84300	83600	82900	81700	80700	79500	78500	77800	77400	77400	77800	78300	78600	79300	80300	81200	81900	82900	83900	84900	85800	86400	87000	87800	88500	88800	88800	89000	89200	89500	89600	89300	89100	88600	88000	87300	86900	86200	85500	85400	85600	85200	84600	83900	83500	83100	82800	82500	82200	82400	82900	83500	83700	83800	83700	84000	84400	85100	85300	84900	84400	84400	84700	85000	85000	85600	86900	88000	88300	88200	88200	88500	88700	88900	88700	88000	87400	87900	89100	90700	92100	93600	94900	96600	99000	101300	102800	103900	105000	105700	105900	105800	106000	106000	106000	106000	106300
