RegionName	RegionID	State	Metro	StateCodeFIPS	MunicipalCodeFIPS	SizeRank	2008-01	2008-02	2008-03	2008-04	2008-05	2008-06	2008-07	2008-08	2008-09	2008-10	2008-11	2008-12	2009-01	2009-02	2009-03	2009-04	2009-05	2009-06	2009-07	2009-08	2009-09	2009-10	2009-11	2009-12	2010-01	2010-02	2010-03	2010-04	2010-05	2010-06	2010-07	2010-08	2010-09	2010-10	2010-11	2010-12	2011-01	2011-02	2011-03	2011-04	2011-05	2011-06	2011-07	2011-08	2011-09	2011-10	2011-11	2011-12	2012-01	2012-02	2012-03	2012-04	2012-05	2012-06	2012-07	2012-08	2012-09	2012-10	2012-11	2012-12	2013-01	2013-02	2013-03	2013-04	2013-05	2013-06	2013-07	2013-08	2013-09	2013-10	2013-11	2013-12	2014-01	2014-02	2014-03	2014-04	2014-05	2014-06	2014-07	2014-08	2014-09	2014-10	2014-11	2014-12	2015-01	2015-02	2015-03	2015-04	2015-05	2015-06	2015-07	2015-08	2015-09	2015-10	2015-11	2015-12	2016-01	2016-02	2016-03	2016-04	2016-05	2016-06	2016-07	2016-08	2016-09	2016-10	2016-11	2016-12	2017-01	2017-02	2017-03	2017-04	2017-05	2017-06	2017-07	2017-08	2017-09	2017-10	2017-11	2017-12	2018-01	2018-02	2018-03	2018-04	2018-05	2018-06	2018-07	2018-08	2018-09	2018-10	2018-11	2018-12	2019-01	2019-02	2019-03	2019-04	2019-05	2019-06	2019-07	2019-08	2019-09	2019-10	2019-11
McDowell County	2421	NC	Marion	37	111	993																																																	120991.0	121110.5	121160.0	121174.0	121010.0	120959.33333333301	120967.33333333301	121095.33333333301	121176.33333333301	121359.66666666699	121640.0	121973.0	122156.66666666699	122064.66666666699	121771.33333333301	121521.0	121511.33333333301	121648.66666666699	121846.33333333301	121963.66666666699	122061.0	122179.33333333301	122465.66666666699	122811.66666666699	123374.66666666699	123861.0	124396.66666666699	124660.33333333301	125017.66666666699	125332.33333333301	125874.0	126347.33333333301	126845.66666666699	127292.33333333301	127783.66666666699	128211.33333333301	128408.0	128594.33333333301	128937.66666666699	129458.66666666699	130223.66666666699	130995.66666666699	131918.666666667	132481.0	133005.0	133447.0	134079.666666667	134536.0	134817.666666667	135300.333333333	136004.0	136989.0	137757.0	138288.666666667	139103.333333333	140046.0	141004.333333333	141605.333333333	142240.333333333	142935.666666667	143772.666666667	144552.333333333	145467.666666667	146197.333333333	147086.666666667	147740.0	148297.0	148627.333333333	149220.666666667	150291.0	151521.666666667	153016.0	154373.0	155605.0	156935.333333333	158482.666666667	159792.333333333	161020.666666667	161505.333333333	162105.0	162638.666666667	163604.0	164465.666666667	165296.666666667	166254.333333333	167497.666666667	168402.0	169278.0	169881.333333333	170682.666666667	171228.666666667	172171.0	172895.0	172990.666666667	172229.666666667
Davie County	468	NC	Winston-Salem	37	059	1062	167487.0	167477.5	167449.0	167289.0	166949.0	166588.333333333	166206.333333333	166297.333333333	166239.0	166055.333333333	165576.666666667	165164.0	164933.0	164210.0	163469.333333333	162405.0	161572.0	161138.333333333	160586.666666667	159934.333333333	158704.666666667	158490.666666667	158611.0	158784.666666667	158346.333333333	157836.666666667	157537.333333333	157369.333333333	157185.0	157025.0	156767.0	156405.333333333	156034.666666667	155574.666666667	155069.666666667	154426.666666667	153559.0	152822.666666667	152032.333333333	151387.333333333	150896.333333333	150520.333333333	150380.333333333	150144.333333333	150111.666666667	149781.666666667	149484.666666667	149015.666666667	148786.0	148618.333333333	148489.0	148447.0	148358.666666667	148268.0	148225.666666667	148230.0	148288.666666667	148343.333333333	148504.0	148663.333333333	148845.666666667	148884.333333333	149076.0	149181.0	149315.0	149271.0	149459.333333333	149700.333333333	149951.333333333	150085.666666667	150303.666666667	150635.0	151008.333333333	151406.333333333	151778.666666667	152191.666666667	152646.333333333	153143.0	153670.0	154124.666666667	154718.0	155229.333333333	155781.333333333	156223.666666667	156611.0	156983.666666667	157287.0	157725.333333333	158222.333333333	158766.0	159265.666666667	159654.0	160068.333333333	160433.666666667	160738.0	161121.666666667	161608.333333333	162238.0	162880.0	163441.666666667	164253.333333333	164834.333333333	165471.666666667	165829.333333333	166427.666666667	166997.333333333	167600.666666667	168218.0	168907.333333333	169682.333333333	170427.666666667	171249.333333333	172023.333333333	172714.333333333	173377.666666667	174016.0	174673.0	175254.666666667	175994.0	176980.0	178180.333333333	179465.666666667	180562.333333333	181697.0	182296.666666667	182924.0	183301.333333333	184026.333333333	184758.0	185445.666666667	186203.333333333	186916.0	187746.0	188510.666666667	189330.0	190174.333333333	191002.333333333	191684.333333333	192253.0	192788.666666667	193395.666666667	193979.333333333	194104.333333333
Pasquotank County	2995	NC	Elizabeth City	37	139	1072	157048.0	156908.5	156745.333333333	156459.666666667	156229.333333333	156113.333333333	155917.666666667	155762.666666667	155613.333333333	155428.666666667	155082.0	154656.333333333	154256.666666667	153776.0	153162.0	152345.333333333	151409.666666667	150411.333333333	149348.666666667	148472.666666667	147545.666666667	146709.0	145793.666666667	145021.0	144363.333333333	143766.333333333	143206.666666667	142739.333333333	141541.333333333	140503.333333333	139484.0	139219.666666667	138972.666666667	138673.666666667	138170.666666667	137387.666666667	136427.0	135671.333333333	134929.666666667	134189.666666667	133681.0	133355.333333333	133233.0	133037.333333333	132941.0	132688.0	132365.333333333	131882.333333333	131624.333333333	131454.333333333	131324.0	131204.333333333	131145.333333333	131136.333333333	131148.333333333	131216.666666667	131022.0	130917.33333333301	130649.0	130719.33333333301	130574.0	130382.33333333301	130161.0	130070.0	130022.33333333301	129934.66666666699	129766.33333333301	129533.66666666699	129191.66666666699	129011.66666666699	129095.33333333301	129367.33333333301	129478.33333333301	129427.0	129356.33333333301	129387.66666666699	129534.0	129675.0	129808.66666666699	130015.0	130211.66666666699	130474.33333333301	130671.66666666699	130908.0	131054.33333333301	131234.333333333	131387.333333333	131690.333333333	131896.333333333	132159.666666667	132358.333333333	132513.0	132589.0	132510.333333333	132209.0	131926.666666667	131861.0	132043.0	132298.333333333	132443.0	132722.333333333	132811.666666667	132779.666666667	132455.0	132346.0	132571.0	132987.666666667	133049.666666667	133218.333333333	133280.333333333	133471.333333333	133340.0	133542.333333333	133503.333333333	133699.333333333	133469.666666667	133587.0	133441.333333333	133627.333333333	133828.666666667	134333.666666667	134791.666666667	135150.333333333	135718.666666667	136010.333333333	136506.666666667	136836.333333333	137208.666666667	137401.333333333	137624.333333333	138238.333333333	139024.0	139508.0	139660.0	139920.0	140161.0	140612.0	140902.333333333	141346.333333333	141657.333333333	141998.0	142255.0	142298.0
Jackson County	1806	NC	Cullowhee	37	099	1077	242373.0	242154.0	242239.0	242129.666666667	241833.0	241340.666666667	240761.666666667	240124.333333333	239228.333333333	238562.666666667	238295.0	237962.666666667	237545.666666667	236819.333333333	236121.333333333	235017.0	233663.0	232044.666666667	230508.666666667	229106.666666667	227548.666666667	225915.333333333	224486.666666667	223392.0	222566.0	221532.333333333	220669.0	220471.333333333	220377.333333333	220659.0	220259.666666667	219977.333333333	219404.0	218777.333333333	217999.333333333	216932.666666667	215544.666666667	213967.666666667	212051.666666667	210137.0	208656.0	207748.666666667	207279.0	206747.0	207352.0	207584.333333333	207946.333333333	207119.666666667	206701.333333333	206301.333333333	206032.333333333	205797.0	205500.0	205323.333333333	205076.666666667	205137.0	205097.0	205236.666666667	205294.666666667	205276.333333333	205315.666666667	204972.333333333	204835.333333333	204433.0	204466.666666667	204619.333333333	204900.0	205057.0	204984.0	205057.666666667	205273.666666667	205747.0	206124.666666667	206386.0	206629.333333333	206929.333333333	207487.333333333	207888.666666667	208443.666666667	208785.666666667	209066.666666667	209278.666666667	209351.666666667	209645.333333333	209895.666666667	210393.666666667	210953.333333333	211649.0	212106.666666667	212341.666666667	212590.333333333	212767.333333333	212951.333333333	212767.0	212779.333333333	213075.666666667	213598.666666667	214127.333333333	214445.0	214117.0	213981.333333333	213741.0	213982.666666667	213819.666666667	213719.0	213889.666666667	214130.0	214661.333333333	215233.666666667	216156.333333333	216813.333333333	217534.666666667	217934.333333333	218263.0	218320.666666667	218555.666666667	218957.0	219519.666666667	220106.333333333	220987.333333333	221663.666666667	222534.666666667	223377.666666667	224725.0	225724.666666667	226654.0	227428.333333333	228442.333333333	229374.666666667	230260.666666667	230993.0	231682.0	232300.333333333	233073.333333333	234097.333333333	235174.0	236136.333333333	236927.0	237619.333333333	238320.0	238762.333333333	239278.333333333	239202.333333333
Person County	1315	NC	Durham-Chapel Hill	37	145	1091	140405.0	140167.0	140002.333333333	139610.0	139255.666666667	138969.333333333	138607.333333333	138237.666666667	137903.666666667	137662.666666667	137381.333333333	136953.0	136578.0	136118.666666667	135627.0	134997.0	134267.333333333	133400.333333333	132471.0	131596.0	130660.33333333301	129721.33333333301	128986.0	128368.33333333301	127856.0	127241.0	126672.0	126133.66666666699	125634.66666666699	125282.66666666699	124947.66666666699	124519.33333333301	124163.66666666699	123886.66666666699	123615.33333333301	122972.0	122108.33333333301	121288.0	120673.0	120054.0	119531.0	119019.33333333301	118664.66666666699	118405.33333333301	118265.33333333301	117947.0	117623.0	117218.0	117038.33333333301	116836.33333333301	116619.66666666699	116534.66666666699	116446.0	116416.33333333301	116337.66666666699	116347.0	116313.33333333301	116232.0	116086.66666666699	115992.33333333301	115946.0	115949.33333333301	115876.33333333301	115755.33333333301	115616.0	115633.66666666699	115565.33333333301	115474.0	115355.0	115429.66666666699	115606.0	115786.66666666699	115779.33333333301	115744.33333333301	115767.0	115927.33333333301	116084.33333333301	116320.0	116654.66666666699	117278.33333333301	117871.66666666699	118451.0	118814.33333333301	119217.66666666699	119666.66666666699	120072.0	120391.0	120681.66666666699	121078.0	121383.66666666699	121683.33333333301	121983.66666666699	122250.0	122514.66666666699	122713.0	123165.66666666699	123602.0	124076.66666666699	124444.33333333301	124771.66666666699	125186.66666666699	125563.0	125936.0	126020.33333333301	126181.33333333301	126510.66666666699	127056.66666666699	127646.33333333301	128197.0	128736.0	129385.66666666699	130054.66666666699	130720.0	131239.0	131887.333333333	132608.333333333	133317.333333333	133925.0	134584.333333333	135502.333333333	136512.666666667	137527.333333333	138474.333333333	139480.666666667	140310.333333333	141010.666666667	141693.333333333	142284.666666667	142925.666666667	143392.666666667	144086.666666667	144671.333333333	145290.333333333	145885.0	146532.333333333	147162.0	147736.0	148356.666666667	148918.0	149412.666666667	149819.666666667	150281.333333333	150397.333333333
Yadkin County	1502	NC	Winston-Salem	37	197	1115	115371.0	115437.5	115426.33333333301	115230.33333333301	114929.0	114682.33333333301	114501.66666666699	114272.66666666699	113860.33333333301	113511.33333333301	113227.33333333301	113090.0	112864.33333333301	112520.66666666699	112070.33333333301	111532.33333333301	110904.33333333301	110206.0	109533.0	108816.66666666699	108032.33333333301	107297.66666666699	106786.33333333301	106388.66666666699	106104.0	105677.66666666699	105381.66666666699	105090.0	104894.0	104801.0	104767.0	104744.66666666699	104626.33333333301	104373.33333333301	104094.0	103685.0	103297.0	102861.66666666699	102461.33333333301	101993.66666666699	101701.0	101486.66666666699	101341.0	101264.66666666699	101234.66666666699	101128.0	100947.0	100609.33333333301	100363.33333333301	100071.66666666699	99856.6666666667	99745.3333333333	99700.6666666667	99653.6666666667	99637.6666666667	99667.0	99805.6666666667	99927.3333333333	100087.66666666699	100203.33333333301	100356.66666666699	100387.66666666699	100440.33333333301	100508.33333333301	100568.0	100527.0	100520.33333333301	100594.0	100792.0	100950.66666666699	101164.66666666699	101412.0	101684.33333333301	101967.0	102219.0	102558.66666666699	102879.33333333301	103288.0	103636.33333333301	104025.33333333301	104432.0	104817.0	105247.33333333301	105650.33333333301	106088.66666666699	106516.33333333301	106942.66666666699	107417.66666666699	107826.66666666699	108212.66666666699	108523.66666666699	108829.66666666699	109190.66666666699	109601.66666666699	110078.66666666699	110577.0	110864.66666666699	111147.66666666699	111422.0	111893.33333333301	112414.33333333301	112827.33333333301	113158.66666666699	113444.66666666699	113795.0	114230.0	114590.0	114973.66666666699	115607.0	116326.0	116995.0	117446.0	117974.0	118533.33333333301	119093.33333333301	119544.33333333301	120035.0	120730.0	121540.66666666699	122429.66666666699	123137.33333333301	123953.0	124731.33333333301	125745.66666666699	126627.33333333301	127460.66666666699	128070.0	128849.0	129709.66666666699	130556.66666666699	131106.0	131618.666666667	132150.0	132833.333333333	133540.666666667	134131.333333333	134645.666666667	135145.666666667	135798.333333333	136257.0	136499.333333333	136659.666666667	136652.333333333
Alexander County	2610	NC	Hickory-Lenoir-Morganton	37	003	1137	138340.0	138383.5	138528.666666667	138536.333333333	138454.0	138270.666666667	138087.666666667	137985.666666667	137925.666666667	137945.333333333	137669.333333333	137144.666666667	136607.666666667	136093.0	135750.666666667	135386.0	134924.666666667	134033.333333333	133082.0	131599.333333333	130303.33333333301	128914.0	128455.0	128074.33333333301	128112.66666666699	127852.33333333301	127701.0	127390.33333333301	127225.0	127145.33333333301	126890.66666666699	126581.0	125771.0	125050.0	124307.33333333301	123850.0	123194.0	122525.0	121846.0	121216.66666666699	120765.66666666699	120594.66666666699	121223.0	121965.0	122673.66666666699	122550.33333333301	122267.0	121845.33333333301	121662.0	121519.0	121393.33333333301	121347.0	121214.0	121233.0	121180.66666666699	121298.0	121335.33333333301	121464.66666666699	121600.33333333301	121784.66666666699	121901.66666666699	121847.0	121782.66666666699	121625.33333333301	121595.66666666699	121549.0	121570.33333333301	121734.0	121897.33333333301	122280.33333333301	122618.33333333301	123008.66666666699	123205.33333333301	123403.0	123594.0	123931.33333333301	124304.33333333301	124740.33333333301	125004.0	125245.33333333301	125575.33333333301	126119.0	126768.33333333301	127326.33333333301	127623.66666666699	127798.0	127923.66666666699	128269.66666666699	128621.0	128957.33333333301	129236.33333333301	129505.33333333301	129862.33333333301	130231.33333333301	130643.0	131122.666666667	131614.0	132203.666666667	132707.333333333	133205.0	133632.333333333	133974.666666667	134293.333333333	134580.333333333	135069.666666667	135606.666666667	136219.333333333	136810.666666667	137425.0	138061.666666667	138618.666666667	139289.666666667	140013.0	140714.0	141389.666666667	141985.0	142670.333333333	143306.333333333	144092.0	145019.0	146052.333333333	147153.666666667	148013.0	148867.0	149434.333333333	150086.333333333	150525.0	151152.666666667	151803.0	152565.333333333	153186.333333333	153669.333333333	154225.333333333	154794.0	155490.333333333	156030.0	156608.0	157165.666666667	157586.333333333	158109.0	158607.666666667	159352.0	159376.333333333
Scotland County	2535	NC	Laurinburg	37	165	1169	73996.0	73882.0	73787.6666666667	73782.3333333333	73775.3333333333	73809.0	73708.0	73657.0	73641.3333333333	73665.0	73502.0	73292.6666666667	73064.6666666667	72860.0	72630.6666666667	72270.6666666667	71977.0	71617.3333333333	71227.6666666667	70810.6666666667	70372.0	69932.0	69620.0	69351.6666666667	69139.0	68785.3333333333	68430.3333333333	68207.6666666667	68066.6666666667	68035.3333333333	68105.0	68304.3333333333	68281.6666666667	68024.6666666667	67621.3333333333	67370.3333333333	66996.3333333333	66791.6666666667	66563.6666666667	66310.6666666667	66014.3333333333	65763.3333333333	65682.3333333333	65630.6666666667	65673.3333333333	65626.0	65511.0	65289.0	65176.6666666667	65074.3333333333	64947.0	64564.6666666667	64209.3333333333	63880.0	63883.6666666667	63862.0	63930.0	64021.0	64147.3333333333	64256.0	64237.6666666667	64129.6666666667	63997.0	64005.0	64041.6666666667	64187.6666666667	64164.3333333333	64280.6666666667	64215.6666666667	64360.6666666667	64381.6666666667	64493.0	64616.6666666667	64793.6666666667	65011.6666666667	65198.6666666667	65352.0	65490.3333333333	65571.3333333333	65675.6666666667	65807.6666666667	65974.0	66213.6666666667	66417.0	66559.3333333333	66679.0	66779.6666666667	66964.3333333333	67025.3333333333	67090.3333333333	67136.6666666667	67216.0	67284.6666666667	67334.0	67425.6666666667	67505.3333333333	67722.3333333333	67968.3333333333	68264.0	68443.0	68640.3333333333	68750.3333333333	68731.6666666667	68599.3333333333	68542.3333333333	68624.3333333333	68756.0	68911.3333333333	68920.3333333333	69001.0	69046.0	69243.0	69425.6666666667	69537.0	69740.3333333333	69845.3333333333	70070.3333333333	70179.3333333333	70323.0	70498.6666666667	70717.0	71110.0	71504.0	71934.3333333333	72232.6666666667	72503.3333333333	72569.6666666667	72536.0	72524.3333333333	72683.0	73048.3333333333	73324.0	73645.6666666667	73783.6666666667	74054.0	74210.3333333333	74489.6666666667	74673.3333333333	74863.6666666667	74981.0	75053.3333333333	74941.6666666667	74769.0
Macon County	622	NC		37	113	1210	198287.0	199053.5	199484.333333333	200339.666666667	199956.666666667	199759.333333333	199027.0	199216.666666667	198823.333333333	199449.333333333	199648.666666667	199887.0	199698.666666667	199122.666666667	198527.0	197311.666666667	196445.666666667	195467.0	194524.666666667	193522.333333333	192299.333333333	191251.333333333	190531.666666667	189977.333333333	189089.333333333	187551.333333333	186425.666666667	185608.0	185448.666666667	185456.0	185421.666666667	185054.333333333	184509.666666667	184067.0	183598.0	182806.666666667	181707.666666667	180799.666666667	179853.0	179031.666666667	178426.333333333	177934.666666667	177447.0	176803.0	176475.0	175866.333333333	175198.0	174088.333333333	173293.333333333	172724.333333333	172286.666666667	172124.333333333	171732.333333333	171567.666666667	171308.333333333	171247.0	170871.333333333	170602.0	170447.666666667	170581.0	170628.666666667	170398.666666667	170182.666666667	169893.666666667	169704.333333333	169598.0	169716.333333333	169948.0	170095.333333333	170112.333333333	170116.666666667	170317.333333333	170829.333333333	171407.666666667	171784.333333333	172000.0	172243.666666667	172211.0	172591.0	172923.333333333	173695.666666667	173919.0	174218.333333333	174549.0	174898.666666667	175295.333333333	175606.666666667	176057.0	176429.666666667	176633.333333333	176962.0	177193.0	177547.333333333	177655.0	177730.0	177819.333333333	178571.0	179435.333333333	180357.666666667	180809.0	181402.0	181850.666666667	182124.0	182035.0	182138.666666667	182324.0	182698.333333333	183079.666666667	183475.0	184039.333333333	184580.333333333	185117.0	185569.666666667	185955.333333333	186485.0	186864.333333333	187301.0	187774.666666667	188474.333333333	189285.333333333	189783.333333333	190333.666666667	190843.666666667	191865.0	192778.666666667	193610.666666667	194164.666666667	194730.0	195378.333333333	195953.0	196491.666666667	197032.333333333	197678.333333333	198329.333333333	198992.333333333	199750.333333333	200536.666666667	201265.333333333	201964.333333333	202619.0	203314.333333333	203891.333333333	204122.0
Dare County	147	NC	Kill Devil Hills	37	055	1211	380559.0	379630.0	379180.33333333296	377948.33333333296	376837.33333333296	375482.33333333296	374344.33333333296	373372.0	372499.66666666704	371524.33333333296	370027.33333333296	368418.66666666704	366854.0	365587.0	364173.0	362107.66666666704	359563.66666666704	356637.0	353965.66666666704	351175.666666667	348355.0	345117.333333333	342440.333333333	339792.666666667	337674.0	335576.0	334036.333333333	332827.333333333	331542.0	330456.333333333	329155.0	327896.333333333	326579.0	325101.666666667	323451.333333333	321267.333333333	318898.333333333	316884.666666667	314864.666666667	312940.333333333	311361.0	310147.0	309134.0	308197.333333333	307679.0	306825.666666667	305844.666666667	304423.0	303645.0	302537.0	301699.0	300979.0	300366.0	299968.0	299414.333333333	299574.333333333	299534.666666667	299793.333333333	299861.666666667	300012.0	300007.333333333	299767.333333333	299360.666666667	298781.333333333	298184.666666667	297723.666666667	297670.666666667	297826.0	297907.0	298013.0	298186.333333333	298595.0	299186.666666667	299503.333333333	299931.666666667	300096.666666667	300579.666666667	300982.333333333	301601.0	301649.0	301860.666666667	302075.0	302904.666666667	303759.333333333	304254.666666667	304533.333333333	304645.0	304763.666666667	304683.333333333	304562.0	304529.333333333	304886.333333333	305272.333333333	305699.333333333	305977.666666667	306359.666666667	306983.0	307627.0	308309.666666667	308806.666666667	309536.0	310056.666666667	310747.0	311187.0	311932.333333333	312749.666666667	313621.666666667	314506.666666667	315342.666666667	316348.333333333	317464.666666667	318420.666666667	319178.0	319520.0	320194.666666667	320783.333333333	321659.333333333	322619.666666667	323983.0	325538.333333333	327044.333333333	328674.333333333	329937.333333333	331701.333333333	333566.333333333	336225.333333333	337730.333333333	338871.333333333	338525.0	338993.0	339514.0	340723.333333333	341116.0	341712.333333333	342067.666666667	343132.0	344037.333333333	344787.0	345369.666666667	345964.333333333	347273.0	348462.333333333	349259.0
Transylvania County	3197	NC	Brevard	37	175	1234	208538.0	208347.5	208350.0	207900.333333333	207460.666666667	206846.0	206353.333333333	205847.333333333	205506.0	205428.666666667	205100.333333333	204521.0	203823.0	203076.0	202185.0	201201.0	200053.0	199129.0	198158.0	197258.666666667	196226.0	195225.0	194589.333333333	193896.333333333	193117.333333333	192358.333333333	191701.666666667	191278.666666667	190643.333333333	190180.0	189681.0	189260.666666667	188762.333333333	188363.0	188057.0	187536.333333333	186954.333333333	186331.333333333	185906.666666667	185458.333333333	185299.333333333	185209.0	185028.333333333	184847.333333333	184699.666666667	184329.666666667	183951.333333333	183390.333333333	183430.666666667	183391.0	183435.666666667	183193.0	182877.333333333	182690.333333333	182706.666666667	182872.0	183004.0	183080.333333333	183220.333333333	183462.333333333	183750.666666667	183912.333333333	183965.333333333	183953.333333333	183903.666666667	183873.333333333	183923.333333333	184211.333333333	184564.333333333	185014.333333333	185485.0	186057.333333333	186695.0	187232.0	187713.333333333	188022.666666667	188439.0	188652.666666667	188884.0	189164.666666667	189737.666666667	190504.666666667	191293.0	192075.0	192786.333333333	193561.333333333	194694.666666667	195893.333333333	197113.0	198054.333333333	198881.0	199456.666666667	199813.666666667	200338.333333333	200931.0	201729.333333333	201488.0	201273.666666667	201099.666666667	201916.0	202931.666666667	203948.666666667	204901.666666667	205547.666666667	206204.333333333	207089.666666667	208078.0	209176.333333333	210177.0	211425.0	212470.0	213533.666666667	214533.0	215555.333333333	216580.666666667	217630.333333333	218713.333333333	219838.333333333	221002.666666667	222481.0	224020.0	225604.0	226860.0	228215.666666667	229403.666666667	230706.666666667	231827.333333333	233007.333333333	234271.0	234736.666666667	235286.333333333	235719.0	237005.666666667	238085.666666667	239218.666666667	240038.333333333	240955.0	241844.333333333	242960.0	244108.666666667	245164.0	246235.666666667	246783.0
Montgomery County	2978	NC		37	123	1346	101338.0	101308.0	101436.66666666699	101370.33333333301	101437.33333333301	101125.0	100939.33333333301	100504.0	100413.33333333301	100243.66666666699	100285.0	100099.66666666699	99962.6666666667	99578.6666666667	99224.6666666667	98741.3333333333	98306.3333333333	97760.3333333333	97299.3333333333	96841.3333333333	96442.0	95938.0	95430.6666666667	94886.3333333333	94438.3333333333	94087.6666666667	93808.0	93524.0	93290.0	93201.6666666667	93077.6666666667	92773.3333333333	92412.3333333333	92213.3333333333	91974.6666666667	91883.3333333333	91746.6666666667	91635.3333333333	91353.6666666667	91107.3333333333	90890.6666666667	90617.3333333333	90380.6666666667	90348.6666666667	90479.0	90333.6666666667	90215.6666666667	89782.6666666667	89864.3333333333	89730.3333333333	89702.6666666667	89581.3333333333	89509.6666666667	89665.3333333333	89723.3333333333	89880.3333333333	89931.3333333333	90016.0	90047.0	90176.6666666667	90178.6666666667	90238.3333333333	90215.0	90209.6666666667	89981.0	89856.3333333333	89731.0	89898.0	90066.6666666667	90295.6666666667	90336.6666666667	90299.0	90355.6666666667	90600.0	90814.0	91016.0	91345.3333333333	91822.0	92431.0	92990.0	93431.3333333333	93805.3333333333	94179.0	94725.6666666667	94828.0	94974.3333333333	95045.6666666667	95455.6666666667	95826.3333333333	96229.3333333333	96858.6666666667	97338.6666666667	97801.6666666667	98163.6666666667	99072.6666666667	99930.0	100930.66666666699	101557.66666666699	102356.0	103048.0	103754.66666666699	104344.0	104448.0	104551.66666666699	104465.0	104863.0	105177.66666666699	105704.33333333301	106049.66666666699	106426.0	106788.33333333301	107309.33333333301	107778.0	108143.0	108487.0	108880.0	109353.66666666699	109908.66666666699	110460.66666666699	111222.33333333301	111862.66666666699	112623.0	113216.0	113911.0	114470.0	115141.0	115827.66666666699	116575.66666666699	117199.66666666699	117763.66666666699	118283.33333333301	118812.33333333301	119319.66666666699	119839.33333333301	120483.33333333301	121053.0	121571.0	122007.66666666699	122432.0	122748.33333333301	123030.33333333301	123231.0	123026.0
Cherokee County	2191	NC		37	039	1359	153041.0	152351.0	152486.666666667	151976.666666667	151792.0	151507.666666667	151433.0	151099.666666667	150547.0	149950.666666667	150201.0	150063.333333333	150261.0	149956.666666667	149579.666666667	149069.0	147953.333333333	147440.333333333	146177.333333333	145264.0	143819.666666667	142993.0	142417.666666667	141901.333333333	140941.333333333	139805.333333333	138397.333333333	137519.666666667	136831.333333333	136678.666666667	136552.0	136185.666666667	135771.333333333	135448.0	135440.0	135106.333333333	134445.333333333	133601.0	133145.0	132369.333333333	132044.333333333	130714.0	130352.33333333301	129827.66666666699	130371.0	130186.33333333301	129621.33333333301	128913.33333333301	128373.33333333301	127796.0	127608.33333333301	127854.33333333301	128077.0	127927.0	127482.66666666699	127254.33333333301	126833.0	126146.66666666699	125662.66666666699	125447.0	125825.0	125949.33333333301	125944.66666666699	125522.33333333301	124914.66666666699	124559.66666666699	124286.33333333301	124233.66666666699	124065.33333333301	124386.66666666699	124814.33333333301	125316.0	125537.0	126062.66666666699	126168.0	126033.0	125914.66666666699	125969.0	126626.0	127069.33333333301	127622.66666666699	127765.0	127805.66666666699	128044.33333333301	128328.66666666699	128764.66666666699	129100.0	129454.0	129722.0	129966.0	130190.66666666699	130992.0	131870.333333333	132657.666666667	132709.0	132769.666666667	132753.666666667	132946.0	133145.666666667	133556.666666667	133916.666666667	134189.0	134268.666666667	134096.333333333	133901.666666667	133869.333333333	134037.333333333	134306.0	134610.333333333	135063.666666667	135565.666666667	136088.0	136659.333333333	137243.0	137695.666666667	137973.0	138166.333333333	138433.0	138681.0	139173.666666667	139646.666666667	140384.0	140947.333333333	141909.0	142844.0	143968.666666667	144639.333333333	145301.666666667	145887.333333333	146585.0	147104.0	147561.0	148093.0	148725.333333333	149456.0	150186.666666667	150858.333333333	151423.0	151798.666666667	152113.666666667	152419.0	152877.0	152972.333333333
Ashe County	93	NC		37	009	1361	188785.0	188260.5	188107.0	187826.666666667	188298.0	188521.333333333	188815.333333333	188613.666666667	188673.333333333	188578.666666667	188144.666666667	187789.333333333	186968.666666667	186277.0	185622.666666667	184974.666666667	184113.0	183053.0	182061.333333333	181330.333333333	180227.666666667	179144.333333333	178228.0	177203.666666667	176316.333333333	175540.0	175073.666666667	174907.666666667	174278.333333333	173936.333333333	173455.333333333	172996.0	172441.666666667	171803.666666667	171457.666666667	170900.666666667	170035.666666667	169315.333333333	168334.0	167733.333333333	166963.333333333	166724.666666667	166524.666666667	166264.666666667	166277.0	166001.0	165975.666666667	165800.333333333	165806.0	165303.333333333	164742.0	164513.666666667	165131.333333333	165248.0	165347.333333333	165711.0	165920.0	165842.666666667	165375.666666667	165601.0	165920.333333333	165786.0	165539.0	165132.333333333	164970.666666667	164799.333333333	164834.333333333	164762.666666667	164679.333333333	164547.333333333	164542.333333333	164548.0	164427.0	164353.333333333	164116.333333333	164114.666666667	163740.0	163475.666666667	162987.333333333	163501.333333333	164118.0	165221.0	165783.666666667	166180.0	166888.333333333	167477.0	168410.666666667	168846.333333333	169305.333333333	169458.666666667	169391.0	169439.333333333	169776.0	170377.666666667	171160.666666667	171847.333333333	172471.333333333	172891.666666667	173452.333333333	173985.666666667	174691.333333333	175294.666666667	175997.0	176288.333333333	176807.333333333	177514.0	178526.333333333	179258.0	179581.0	179894.333333333	180162.0	180668.333333333	181149.666666667	181680.0	182347.0	182736.666666667	183376.333333333	183823.666666667	184472.0	185161.0	186855.0	188931.0	190929.333333333	191987.0	192650.666666667	193540.666666667	194723.0	195565.666666667	195900.0	196147.333333333	196787.666666667	197515.666666667	198135.333333333	198968.333333333	199599.666666667	200211.333333333	200421.0	200950.333333333	201339.0	201782.0	202016.666666667	202556.333333333	202470.666666667
