GeoArea_FIPS	GeoArea_Key	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Name	Data_Period_Business_Key	GDP
37083	FIPS_37083	Halifax County	Northeast	Turning Point	   Management of companies and enterprises	2002	14061
37083	FIPS_37083	Halifax County	Northeast	Turning Point	   Administrative and support and waste management and remediation services	2002	12541
37083	FIPS_37083	Halifax County	Northeast	Turning Point	   Educational services	2002	3854
37083	FIPS_37083	Halifax County	Northeast	Turning Point	   Health care and social assistance	2002	64983
37083	FIPS_37083	Halifax County	Northeast	Turning Point	   Arts, entertainment, and recreation	2002	2290
37083	FIPS_37083	Halifax County	Northeast	Turning Point	   Accommodation and food services	2002	36333
37083	FIPS_37083	Halifax County	Northeast	Turning Point	  Other services (except government and government enterprises)	2002	34764
37083	FIPS_37083	Halifax County	Northeast	Turning Point	Government and government enterprises	2002	231142
37085	FIPS_37085	Harnett County	North Central	Triangle South	  Agriculture, forestry, fishing and hunting	2002	33937
37085	FIPS_37085	Harnett County	North Central	Triangle South	  Mining, quarrying, and oil and gas extraction	2002	8296
37085	FIPS_37085	Harnett County	North Central	Triangle South	  Utilities	2002	
37085	FIPS_37085	Harnett County	North Central	Triangle South	  Construction	2002	115535
37085	FIPS_37085	Harnett County	North Central	Triangle South	  Manufacturing	2002	179077
37085	FIPS_37085	Harnett County	North Central	Triangle South	  Wholesale trade	2002	
37085	FIPS_37085	Harnett County	North Central	Triangle South	  Retail trade	2002	89744
37085	FIPS_37085	Harnett County	North Central	Triangle South	  Transportation and warehousing	2002	52974
37085	FIPS_37085	Harnett County	North Central	Triangle South	  Information	2002	33894
37085	FIPS_37085	Harnett County	North Central	Triangle South	   Real estate and rental and leasing	2002	254165
37085	FIPS_37085	Harnett County	North Central	Triangle South	  Professional and business services	2002	80487
37085	FIPS_37085	Harnett County	North Central	Triangle South	   Management of companies and enterprises	2002	19035
37085	FIPS_37085	Harnett County	North Central	Triangle South	   Administrative and support and waste management and remediation services	2002	28068
37085	FIPS_37085	Harnett County	North Central	Triangle South	   Educational services	2002	
37085	FIPS_37085	Harnett County	North Central	Triangle South	   Health care and social assistance	2002	
37085	FIPS_37085	Harnett County	North Central	Triangle South	   Arts, entertainment, and recreation	2002	3810
37085	FIPS_37085	Harnett County	North Central	Triangle South	   Accommodation and food services	2002	30744
37085	FIPS_37085	Harnett County	North Central	Triangle South	  Other services (except government and government enterprises)	2002	49314
37085	FIPS_37085	Harnett County	North Central	Triangle South	Government and government enterprises	2002	231238
37087	FIPS_37087	Haywood County	Western	Southwestern	  Agriculture, forestry, fishing and hunting	2002	8124
37087	FIPS_37087	Haywood County	Western	Southwestern	  Mining, quarrying, and oil and gas extraction	2002	267
37087	FIPS_37087	Haywood County	Western	Southwestern	  Utilities	2002	20042
37087	FIPS_37087	Haywood County	Western	Southwestern	  Construction	2002	87635
37087	FIPS_37087	Haywood County	Western	Southwestern	  Manufacturing	2002	174140
37087	FIPS_37087	Haywood County	Western	Southwestern	  Wholesale trade	2002	24488
37087	FIPS_37087	Haywood County	Western	Southwestern	  Retail trade	2002	105878
37087	FIPS_37087	Haywood County	Western	Southwestern	  Transportation and warehousing	2002	
37087	FIPS_37087	Haywood County	Western	Southwestern	  Information	2002	14052
37087	FIPS_37087	Haywood County	Western	Southwestern	   Real estate and rental and leasing	2002	162571
37087	FIPS_37087	Haywood County	Western	Southwestern	  Professional and business services	2002	69549
37087	FIPS_37087	Haywood County	Western	Southwestern	   Management of companies and enterprises	2002	14961
37087	FIPS_37087	Haywood County	Western	Southwestern	   Administrative and support and waste management and remediation services	2002	19941
37087	FIPS_37087	Haywood County	Western	Southwestern	   Educational services	2002	
37087	FIPS_37087	Haywood County	Western	Southwestern	   Health care and social assistance	2002	
37087	FIPS_37087	Haywood County	Western	Southwestern	   Arts, entertainment, and recreation	2002	11965
37087	FIPS_37087	Haywood County	Western	Southwestern	   Accommodation and food services	2002	52067
37087	FIPS_37087	Haywood County	Western	Southwestern	  Other services (except government and government enterprises)	2002	42593
37087	FIPS_37087	Haywood County	Western	Southwestern	Government and government enterprises	2002	176869
37089	FIPS_37089	Henderson County	Western	Mountain Area	  Agriculture, forestry, fishing and hunting	2002	
37089	FIPS_37089	Henderson County	Western	Mountain Area	  Mining, quarrying, and oil and gas extraction	2002	3047
37089	FIPS_37089	Henderson County	Western	Mountain Area	  Utilities	2002	6988
37089	FIPS_37089	Henderson County	Western	Mountain Area	  Construction	2002	156646
37089	FIPS_37089	Henderson County	Western	Mountain Area	  Manufacturing	2002	607364
37089	FIPS_37089	Henderson County	Western	Mountain Area	  Wholesale trade	2002	57818
37089	FIPS_37089	Henderson County	Western	Mountain Area	  Retail trade	2002	215944
37089	FIPS_37089	Henderson County	Western	Mountain Area	  Transportation and warehousing	2002	
37089	FIPS_37089	Henderson County	Western	Mountain Area	  Information	2002	27653
37089	FIPS_37089	Henderson County	Western	Mountain Area	   Real estate and rental and leasing	2002	251672
37089	FIPS_37089	Henderson County	Western	Mountain Area	  Professional and business services	2002	158005
37089	FIPS_37089	Henderson County	Western	Mountain Area	   Management of companies and enterprises	2002	17508
37089	FIPS_37089	Henderson County	Western	Mountain Area	   Administrative and support and waste management and remediation services	2002	77202
37089	FIPS_37089	Henderson County	Western	Mountain Area	   Educational services	2002	10993
37089	FIPS_37089	Henderson County	Western	Mountain Area	   Health care and social assistance	2002	174100
37089	FIPS_37089	Henderson County	Western	Mountain Area	   Arts, entertainment, and recreation	2002	30687
37089	FIPS_37089	Henderson County	Western	Mountain Area	   Accommodation and food services	2002	83818
37089	FIPS_37089	Henderson County	Western	Mountain Area	  Other services (except government and government enterprises)	2002	81073
37089	FIPS_37089	Henderson County	Western	Mountain Area	Government and government enterprises	2002	257516
37091	FIPS_37091	Hertford County	Northeast	Region Q	  Agriculture, forestry, fishing and hunting	2002	65884
37091	FIPS_37091	Hertford County	Northeast	Region Q	  Mining, quarrying, and oil and gas extraction	2002	0
37091	FIPS_37091	Hertford County	Northeast	Region Q	  Utilities	2002	2223
37091	FIPS_37091	Hertford County	Northeast	Region Q	  Construction	2002	18556
37091	FIPS_37091	Hertford County	Northeast	Region Q	  Manufacturing	2002	107435
37091	FIPS_37091	Hertford County	Northeast	Region Q	  Wholesale trade	2002	22664
37091	FIPS_37091	Hertford County	Northeast	Region Q	  Retail trade	2002	35866
37091	FIPS_37091	Hertford County	Northeast	Region Q	  Transportation and warehousing	2002	
37091	FIPS_37091	Hertford County	Northeast	Region Q	  Information	2002	6574
37091	FIPS_37091	Hertford County	Northeast	Region Q	   Real estate and rental and leasing	2002	66379
37091	FIPS_37091	Hertford County	Northeast	Region Q	  Professional and business services	2002	40355
37091	FIPS_37091	Hertford County	Northeast	Region Q	   Management of companies and enterprises	2002	12313
37091	FIPS_37091	Hertford County	Northeast	Region Q	   Administrative and support and waste management and remediation services	2002	20394
37091	FIPS_37091	Hertford County	Northeast	Region Q	   Educational services	2002	
37091	FIPS_37091	Hertford County	Northeast	Region Q	   Health care and social assistance	2002	
37091	FIPS_37091	Hertford County	Northeast	Region Q	   Arts, entertainment, and recreation	2002	901
37091	FIPS_37091	Hertford County	Northeast	Region Q	   Accommodation and food services	2002	10948
37091	FIPS_37091	Hertford County	Northeast	Region Q	  Other services (except government and government enterprises)	2002	13839
37091	FIPS_37091	Hertford County	Northeast	Region Q	Government and government enterprises	2002	78755
37093	FIPS_37093	Hoke County	South Central	Lumber River	  Agriculture, forestry, fishing and hunting	2002	1313
37093	FIPS_37093	Hoke County	South Central	Lumber River	  Mining, quarrying, and oil and gas extraction	2002	82
37093	FIPS_37093	Hoke County	South Central	Lumber River	  Utilities	2002	
37093	FIPS_37093	Hoke County	South Central	Lumber River	  Construction	2002	18852
37093	FIPS_37093	Hoke County	South Central	Lumber River	  Manufacturing	2002	315940
37093	FIPS_37093	Hoke County	South Central	Lumber River	  Wholesale trade	2002	9392
37093	FIPS_37093	Hoke County	South Central	Lumber River	  Retail trade	2002	11536
37093	FIPS_37093	Hoke County	South Central	Lumber River	  Transportation and warehousing	2002	5240
37093	FIPS_37093	Hoke County	South Central	Lumber River	  Information	2002	
37093	FIPS_37093	Hoke County	South Central	Lumber River	   Real estate and rental and leasing	2002	63826
37093	FIPS_37093	Hoke County	South Central	Lumber River	  Professional and business services	2002	20110
37093	FIPS_37093	Hoke County	South Central	Lumber River	   Management of companies and enterprises	2002	
37093	FIPS_37093	Hoke County	South Central	Lumber River	   Administrative and support and waste management and remediation services	2002	3887
37093	FIPS_37093	Hoke County	South Central	Lumber River	   Educational services	2002	
37093	FIPS_37093	Hoke County	South Central	Lumber River	   Health care and social assistance	2002	
37093	FIPS_37093	Hoke County	South Central	Lumber River	   Arts, entertainment, and recreation	2002	
37093	FIPS_37093	Hoke County	South Central	Lumber River	   Accommodation and food services	2002	
37093	FIPS_37093	Hoke County	South Central	Lumber River	  Other services (except government and government enterprises)	2002	17527
37093	FIPS_37093	Hoke County	South Central	Lumber River	Government and government enterprises	2002	96191
37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Agriculture, forestry, fishing and hunting	2002	13986
37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Mining, quarrying, and oil and gas extraction	2002	0
37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Utilities	2002	841
37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Construction	2002	5845
37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Manufacturing	2002	10470
37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Wholesale trade	2002	5455
37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Retail trade	2002	5617
37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Transportation and warehousing	2002	
37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Information	2002	
37095	FIPS_37095	Hyde County	Northeast	Northeastern	   Real estate and rental and leasing	2002	
37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Professional and business services	2002	15873
37095	FIPS_37095	Hyde County	Northeast	Northeastern	   Management of companies and enterprises	2002	
37095	FIPS_37095	Hyde County	Northeast	Northeastern	   Administrative and support and waste management and remediation services	2002	886
37095	FIPS_37095	Hyde County	Northeast	Northeastern	   Educational services	2002	323
37095	FIPS_37095	Hyde County	Northeast	Northeastern	   Health care and social assistance	2002	2823
37095	FIPS_37095	Hyde County	Northeast	Northeastern	   Arts, entertainment, and recreation	2002	1082
37095	FIPS_37095	Hyde County	Northeast	Northeastern	   Accommodation and food services	2002	9284
37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Other services (except government and government enterprises)	2002	
37095	FIPS_37095	Hyde County	Northeast	Northeastern	Government and government enterprises	2002	35650
37097	FIPS_37097	Iredell County	Southwest	Centralina	  Agriculture, forestry, fishing and hunting	2002	75854
37097	FIPS_37097	Iredell County	Southwest	Centralina	  Mining, quarrying, and oil and gas extraction	2002	2854
37097	FIPS_37097	Iredell County	Southwest	Centralina	  Utilities	2002	10517
37097	FIPS_37097	Iredell County	Southwest	Centralina	  Construction	2002	250002
37097	FIPS_37097	Iredell County	Southwest	Centralina	  Manufacturing	2002	1124777
37097	FIPS_37097	Iredell County	Southwest	Centralina	  Wholesale trade	2002	287263
37097	FIPS_37097	Iredell County	Southwest	Centralina	  Retail trade	2002	311981
37097	FIPS_37097	Iredell County	Southwest	Centralina	  Transportation and warehousing	2002	84566
37097	FIPS_37097	Iredell County	Southwest	Centralina	  Information	2002	27353
37097	FIPS_37097	Iredell County	Southwest	Centralina	   Real estate and rental and leasing	2002	338021
37097	FIPS_37097	Iredell County	Southwest	Centralina	  Professional and business services	2002	384079
37097	FIPS_37097	Iredell County	Southwest	Centralina	   Management of companies and enterprises	2002	195178
37097	FIPS_37097	Iredell County	Southwest	Centralina	   Administrative and support and waste management and remediation services	2002	81769
37097	FIPS_37097	Iredell County	Southwest	Centralina	   Educational services	2002	9723
37097	FIPS_37097	Iredell County	Southwest	Centralina	   Health care and social assistance	2002	286073
37097	FIPS_37097	Iredell County	Southwest	Centralina	   Arts, entertainment, and recreation	2002	170880
37097	FIPS_37097	Iredell County	Southwest	Centralina	   Accommodation and food services	2002	87345
37097	FIPS_37097	Iredell County	Southwest	Centralina	  Other services (except government and government enterprises)	2002	105839
37097	FIPS_37097	Iredell County	Southwest	Centralina	Government and government enterprises	2002	370913
37099	FIPS_37099	Jackson County	Western	Southwestern	  Agriculture, forestry, fishing and hunting	2002	7763
37099	FIPS_37099	Jackson County	Western	Southwestern	  Mining, quarrying, and oil and gas extraction	2002	1537
37099	FIPS_37099	Jackson County	Western	Southwestern	  Utilities	2002	
37099	FIPS_37099	Jackson County	Western	Southwestern	  Construction	2002	64336
37099	FIPS_37099	Jackson County	Western	Southwestern	  Manufacturing	2002	33745
37099	FIPS_37099	Jackson County	Western	Southwestern	  Wholesale trade	2002	
37099	FIPS_37099	Jackson County	Western	Southwestern	  Retail trade	2002	58860
37099	FIPS_37099	Jackson County	Western	Southwestern	  Transportation and warehousing	2002	14079
