"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Fairfax County","VA","Washington-Arlington-Alexandria","51","059",36,449990,449900,449995,466250,474900,474888,459000,449000,425000,425000,425000,416487.5,419900,420000,434900,450000,469000,465888,464900,459000,449950,449900,439000,429000,439500,459000,475000,499000,499950,499900,499250,495000,499000,499000,499900,499000,5e+05,5e+05,525000,530000,547950,539000,525000,514937,509000,495000,496000,485000,499888,499000,515000,525000,535000,535000,529000,525000,524900,519900,515000,511000,509900,515000,525000,539900,539500,534900,499000,525000,524990,519900,514999.5,514450,524950,534900,549900,565000,565450,550000,549000,545000,545000,549900,558900,554000,559900,575000,589900,589000,589900,589000,579900,575000,570000,575000,579900,582250,589875,599856.5,605000,614970,610000,599950,590000,579000,579000,579950,579900,589000,595000,614994.5,619900,629994.5,629990,629900,621000,610000,616749.5
"Contra Costa County","CA","San Francisco-Oakland-Hayward","06","013",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488998,475000,465000,450000,446240,439974.5,464900,495000,5e+05,525000,525000,525000,499900,499000,499000,479000,459775,462900,484900,517500,547000,575000,570000,558888,545000,530000,529000,524900,5e+05,510000,539900,570000,589999,595000,599000,579000,560000,570000,574000,555000,549925,549000,569000,599000,6e+05,625000,607400,599900,589900,585000,580000,574500,550000,555000,594000,618888,629850,640000,639900,625000,609000,619000,609949.5,599000,585000,584990,599000,610935,629000,630000,635990,625000,624000,620000
"Salt Lake County","UT","Salt Lake City","49","035",38,244900,239900,238000,239000,239000,234900,229900,225000,221450,219900,219900,210000,205000,207500,208000,199900,2e+05,199900,202250,204900,205000,204999,204000,2e+05,199900,207000,209900,208100,215000,219000,219000,229900,229900,234900,235000,234900,228250,225000,229900,239900,247000,255000,261945,259990,259900,259900,264900,262000,259000,258000,259900,269000,274900,275000,275000,275000,277500,275000,274900,275000,279900,284900,289894,299900,307000,311990,314900,319000,315000,314995,311995,309900,311995,310000,324885,324900,335000,339900,339000,335000,328000,328570,329900,329900,329900,335000,341900,350000,350000,350000,349900,350000,350000,350000,349950,350000,359900,356284,365000,373950,374900,375000,379900,374950,374974.5,369999.5,370000,375000,375000,376600,379900,389900,395000,399000,396680,389900,390000
"Travis County","TX","Austin-Round Rock","48","453",39,236418.5,235000,235000,239900,249900,249900,246900,245500,240000,239900,239990,235000,229900,229900,239000,248000,249583,239900,239000,234900,229000,225000,225000,225000,224900,229970,249000,250000,255000,259900,257945,249900,249000,249500,251851,259000,260000,272000,275000,286995,299000,297176,297100,294500,295000,300048.5,309900,308945,318359,328990,339000,349900,350000,360495,349900,349100,349825,349900,349000,354990,350000,355000,364700,374990,375000,379000,369000,373995,369000,375000,369775,378990,375000,378990,380000,383000,380000,390000,389250,380000,384900,385000,385000,378438,375000,380945,389900,399000,399500,396990,395000,389900,385000,380990,375000,371000,365000,369000,379000,379900,384500,385000,384000,375000,373358,369999.5,365000,360000,354995,364900,370000,385990,387990,389000,385000,379900,384342
"Saint Louis County","MO","St. Louis","29","189",40,156250,159900,160000,159900,160000,159900,159900,159000,159000,156375,154900,148000,139900,139900,142000,145000,149900,149900,149900,149900,146000,145000,144900,137500,144900,139900,142500,149900,152900,150000,149900,149000,147009.5,145000,147450,140000,139900,145900,150000,159900,160000,164900,158900,153700,150000,149900,143900,139900,138000,145000,149900,159500,165900,165000,164900,159900,159900,155700,150000,147000,145000,150000,164900,169900,174900,179900,179625,172500,172900,170000,169900,159900,159900,159900,175900,198900,208000,199900,199900,194900,189000,184900,182925,174900,169900,176900,186000,204900,219900,224900,224900,214900,213200,209900,199900,197500,197775,199900,210000,223000,225000,225000,225000,218000,215000,215000,214900,2e+05,199945,215000,225000,234999,240000,239900,230000,225000,219900
"Pima County","AZ","Tucson","04","019",41,205900,2e+05,199900,198418,194101.5,192535,189000,185000,185000,179900,179000,179000,174900,172500,169900,164250,159950,159900,159000,159000,154900,157500,159000,158000,159000,159500,159500,160000,162390,164900,165900,168500,167000,169900,170000,175000,174900,174900,175000,179000,180000,184900,188538,189000,189900,189900,189900,189900,190000,192586.5,194900,195428.5,198924,198990,198000,197900,199000,199000,199000,199000,199000,199900,199999,199000,2e+05,199965,199000,199000,199500,199900,199000,196385,199000,199000,199900,200482.5,207750,209000,208900,206950,209900,212000,215000,214990,218000,219900,221000,223990,225000,225000,225000,229000,229000,229000,230990,230000,232000,234995,232500,237000,237999,235725,239000,237000,237950,239990,243900,240000,245000,240000,248995,249000,249900,247990,245000,243490,245000
"Montgomery County","MD","Washington-Arlington-Alexandria","24","031",42,366495,370000,379606,389900,395000,389000,380000,369900,349900,354900,353250,340000,339000,339900,350000,374900,384900,383000,380000,380000,379000,377900,374990,360000,369500,379900,399900,415000,438500,430000,424900,419000,419900,425000,419995,399900,399900,410000,424900,440000,449000,449900,439250,429000,437500,429000,419900,419000,409000,415000,430000,449000,459000,450000,449900,434995,439000,435000,425000,419900,415000,415609.5,425000,429250,437000,445000,423500,429900,435000,429900,429900,429450,425000,425000,440000,474900,474900,475000,465000,465000,465000,469900,475000,469900,474250,482000,499900,519900,515000,509950,509900,499900,499999,499990,499990,499900,499900,504900,520000,530000,529900,525000,5e+05,499360.5,499900,495900,495000,475000,475000,495000,5e+05,524990,525000,525000,519990,509000,514900
"Honolulu County","HI","Urban Honolulu","15","003",43,490000,487000,475000,475000,485000,485000,489000,534950,475450,464950,465000,460000,454000,430000,445000,449000,450000,449000,450000,459000,455000,450000,435000,434950,434900,431250,440000,449000,449900,449000,450000,457609,450000,454500,450000,453630,459000,475000,464653,475000,475000,459000,495000,499000,499000,495000,499999.5,509350,499000,507000,5e+05,502000,510000,502000,509950,521000,520000,510000,525000,530000,545000,550000,549000,539400,550000,565000,568000,579400,577700,585000,587000,590000,590000,535000,590000,598000,599000,625000,625000,625000,630000,625000,630000,635000,635000,624700,625000,639999,640000,648000,630000,630000,635000,629335,628940,638500,630000,625000,615000,620000,631500,643888,639000,645000,643942.5,635000,642500,649000,648000,640000,649000,645000,649000,640000,639000,639000,638888
"Westchester County","NY","New York-Newark-Jersey City","36","119",44,5e+05,509000,525000,529000,549000,549000,525000,529900,499000,499000,489999,459000,450000,449000,495000,475000,475000,475000,455000,440000,439000,425000,415000,399000,395000,399000,427000,444949.5,460000,449000,449222,429000,430000,429900,439000,419000,425000,447944,459995,479000,495000,498000,469000,429000,425000,449000,429000,401878.5,399361,409700,450000,495000,505000,499000,499900,490000,479000,479000,460000,449000,449000,469000,488000,539000,539000,539000,529000,5e+05,499900,509021,499010.5,485000,479000,499838.5,539450,560000,573995,575000,555900,535000,536400,525000,520000,499000,499900,549000,574315,599000,621997.5,625000,599999,580000,595000,598500,596500,579999.5,585000,625000,639500,649999.5,674000,650000,640000,625000,637430,634900,629000,619000,610000,648000,669000,699000,695000,689000,675000,649900,649949.5
"Milwaukee County","WI","Milwaukee-Waukesha-West Allis","55","079",45,149900,150000,154900,154900,154900,150000,149900,149900,149000,149000,146000,139900,137500,139500,134900,134900,137900,136800,136900,137850,139900,134900,130000,129000,125900,124900,124900,125950,129800,127900,124900,124000,121600,120000,122450,119000,119900,124900,126050,130000,134900,137900,138900,135000,134900,134900,133900,129900,125500,125000,129900,135000,139900,139900,139900,139900,139000,134900,129900,129900,129500,129900,135000,139900,149000,145000,145000,140000,139900,139900,139900,137950,136000,140000,145900,149900,150000,154950,155000,155000,154900,149900,149000,144900,139900,144900,149800,149900,154900,155000,154200,149900,149900,149900,147500,144900,144900,148900,149900,159900,163900,165000,164900,164500,161950,162000,159900,154900,154600,159900,165000,172000,173950,174900,174900,172500,170000
"Fresno County","CA","Fresno","06","019",46,210000,207000,199900,198800,194900,195000,184900,181482.5,183000,179000,179000,174900,174900,159900,164990,159900,160000,162900,159900,164950,161999.5,159900,159900,159000,158950,153550,153500,150000,159950,165000,170000,174995,175000,179000,175000,175000,179900,185000,195000,205000,218000,227250,234900,234625,239950,239000,239000,230770,234000,239900,242450,244900,246400,249950,250000,254900,250000,245450,249000,249500,248975,249900,249950,254999.5,264925,267999.5,269000,269000,262500,259000,256900,259000,253990,255000,259000,259000,264900,267175,274974.5,269900,269900,269000,262000,265000,259000,260000,264972.5,275000,284900,285000,289950,285000,288000,291995,290000,291870,289900,277500,284900,299000,298900,299000,299900,299800,299000,299000,299000,298000,295950,289000,289900,299950,303245,308000,309000,309000,309590
"Shelby County","TN","Memphis","47","157",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144500,140000,142500,133945,139900,147900,144000,149900,149900,149900,145000,138400,134900,130000,130000,129900,129900,139900,149900,158000,159900,147900,139900,139900,138900,132000,132900,129900,134500,145700,154900,159900,165500,160000,157500,159500,149900,145000,135600,135250,139900,152925,160000,164950,169900,169000,167700,166950,167250,153299,144752.5,147033,159900,170000,179900,184900,184900,179900,180000,175000,170000,160000,159900,159900,169900,180000,189250,195000,197000,190000,186990
"Fulton County","GA","Atlanta-Sandy Springs-Roswell","13","121",48,219900,219900,220949.5,225000,224900,219900,219900,225000,209000,199900,199900,194900,184900,189000,184900,187900,189875,189500,187995,184945,188377,179900,175000,169900,169900,177900,184900,190000,2e+05,210000,200170,199900,205990,209900,213990,210000,215000,225000,225000,237450,240000,247436,249000,240000,239900,239000,228000,220000,219900,225000,245000,259900,264950,270650,274650,269500,252028,249000,246886,247501.5,245000,249900,250000,260000,269130,275530,265000,269990,269990,275000,269900,265000,268900,274999.5,289000,309900,319900,310000,312000,309500,305103.5,315000,315000,3e+05,299900,319000,345000,364900,367325,370475,356291,349500,356975,364343,359998.5,360000,364500,369000,378260,395000,4e+05,4e+05,380000,369900,372270,370000,369900,365000,359000,355000,368995,377000,375000,373900,360000,350000,350000
"Mecklenburg County","NC","Charlotte-Concord-Gastonia","37","119",49,189900,194500,190000,193900,190000,190000,189400,189900,185381,185000,184900,177897.5,174997.5,175000,175000,179000,179900,179900,179000,178969.5,175000,175000,174900,173990,174900,177930,182315,184900,184900,184900,179900,184945,182000,184900,182400,185000,188250,199400,206199.5,211990,214467,214000,210000,209971,209900,209000,205000,2e+05,198990,2e+05,215000,220990,224500,224500,222000,219900,219900,219900,219990,219990,225000,230000,232990,242900,249900,250000,252000,250000,249000,253500,254900,250000,264400,274900,279900,285800,289900,289000,289900,281990,284500,285712.5,285000,289900,287500,285000,294500,3e+05,304900,305000,299000,295005,299900,3e+05,3e+05,306502.5,310900,320000,325000,319900,317990,318000,315000,312000,315000,315000,314595,312990,312000,318800,318000,324900,321500,320000,318557,314900,315000
"Erie County","NY","Buffalo-Cheektowaga-Niagara Falls","36","029",50,139900,143000,149500,145500,149900,149900,147900,147000,144900,139990,139999.5,139900,139900,144900,144900,144900,148900,149900,149900,149055.5,145950,145900,145000,145000,145000,149900,149900,149900,149900,149900,145000,148000,148900,143250,144900,144700,139999.5,143900,140000,149900,149524.5,149900,147900,144900,146450,140900,139900,137900,136400,139900,142700,144900,149900,154900,154900,149900,149900,149900,149900,149900,149900,149900,149900,152900,159000,159900,159900,157900,159900,155000,154900,152700,150000,149999,150000,157700,164638.5,165250,159900,157900,157999.5,152000,152950,154900,154900,154900,159900,165000,166500,169900,169900,169900,169900,169900,163250,160000,162900,159999,167500,169900,173900,179900,179900,175000,174000,169999.5,169900,169000,169900,169900,178250,180000,189500,189900,189500,184900,179900
"DuPage County","IL","Chicago-Naperville-Elgin","17","043",51,279900,279900,279900,275000,279500,279000,274900,274800,262900,259900,255450,249000,239900,236990,239900,240000,246500,249500,246500,239900,239500,234900,228000,219900,219900,225000,229900,232100,235995,239900,234900,229900,229000,229000,229900,223700,224900,234900,240000,250500,265000,269925,269900,268900,269900,269900,274900,269000,269900,279900,289000,289900,299000,299900,299000,297000,294500,294070,290000,289000,290375,299000,299900,299500,299999,304680,302900,3e+05,299999.5,304900,3e+05,299900,299900,315000,320965,325000,329000,330000,329999,329900,329900,329900,334800,335000,335000,339900,339990,345450,345900,344900,339999,339000,339000,339000,339500,339990,342500,349900,349900,349900,350000,350000,349900,347500,345000,339900,339900,339000,339900,348629.5,349900,349900,349900,349900,349000,340695,339999.5
"Fairfield County","CT","Bridgeport-Stamford-Norwalk","09","001",52,512900,519000,502450,510000,524500,519000,518000,499900,494843,489900,489000,465000,474900,469000,465900,479000,479900,485000,475000,459000,450000,450000,449500,449000,439900,449900,459000,469999,484900,479900,460900,449000,469900,469900,470000,469500,465000,495000,499000,499000,5e+05,505000,499900,489900,499000,499000,489900,479900,479000,499000,525000,539000,529900,525000,509999,499900,499000,499000,484900,475000,475250,499000,519995,518000,525000,525000,519000,509000,514900,509900,499900,499000,499900,529700,539900,549900,559000,575000,575000,550000,560000,555000,553000,529700,529000,569000,575000,579033,575000,574450,564450,529900,570000,575000,575000,565000,578999,599000,6e+05,629000,615995,599900,599000,585000,595000,595000,599000,595000,599000,599000,599000,615000,599000,594900,589000,570000,572214
